id,title,job_url,company,company_link,location,published_at,number_of_applicants_applied,employment_duration,work_location_type,work_experience_level,company_type,company_logo,company_description,about_the_job
3774478945,"Cloud Frontline Support Specialist, APAC",https://www.linkedin.com/jobs/view/3774478945,Acronis,https://www.linkedin.com/company/acronis/life,Jakarta Metropolitan Area," ",98,,Full-time,,"1,001-5,000 employees · Software Development",https://media.licdn.com/dms/image/C510BAQHpKxsqxdEWjg/company-logo_100_100/0/1631310854168?e=1715212800&v=beta&t=JZZkbSWsDnpg06Yw0uOQ02QmpnZIMN1ROP5aflfOv-g,"Acronis unifies data protection and cybersecurity, delivering cyber protection that solves safety, accessibility, privacy, authenticity, and security (SAPAS) challenges.

Acronis offers antivirus, backup, disaster recovery, endpoint protection management solutions, and award-winning AI-based antimalware and blockchain-based data authentication technologies through service provider and IT professional deployment models. These solutions protect data, applications, and systems in any environment.

Founded in Singapore in 2003 and incorporated in Switzerland in 2008, over 5.5 million home users and 500,000 companies, including 100% of the Fortune 1,000, trust Acronis. Acronis products are available through 50,000 partners and service providers in over 150 countries and 40 languages.

Community Rules:
At Acronis, we value respectful, meaningful conversations. We welcome constructive feedback, questions and commentaries. We expect our community to be respectful of each other and share relevant information.

We reserve the right to remove or edit any comments and posts that do not conform to these Community guidelines, including:
• Profane, offensive, hateful, harassing, threatening, violent or obscene language
• Discussions regarding race, ethnicity, religion, disability, sexual orientation or political beliefs
• Personal attacks
• Sexually explicit comments or links that contain such material
• Spam or advertisements

If you have a customer service issue, please visit https://www.acronis.com/support/.

We will manage this page according to these guidelines and look forward to hearing from you.","Acronis is a world leader in cyber protection—empowering people with cutting-edge technology that enables them to monitor, control, and protect the data that their businesses and lives depend on. We are looking for a Cloud Frontline Support Specialist APAC who is ready to join our mission in creating a #CyberFit future!

This job is perfectly suited for a recent graduate who has great technical skills, interacts well with others, and has effective communication skills.

Every member of our “A-Team” has an instrumental role and impact on the success of Acronis’ innovative and growing business, so we are looking for someone who enjoys working in dynamic, global teams and thrives in a fast-paced and rapidly changing work environment. Just like everyone at Acronis, the ideal candidate will embody all of our company values: responsive, alert, detail-oriented, makes decisions, and never gives up

What You'll Do

Actively work with customers to answer technical questions via email, phone and chat
Work closely with the Expert team to answer Customers’ technical questions (act as liaison between the customer and internal Acronis resources)

What You Bring (experience & Qualifications)

Fluent English (both oral and written, Upper Intermediate as minimum)
Fluency in any of these languages is a plus: German, French, Spanish
Ability to analyze technical issues
Ability to convey technical information effectively
Excellent analytical, oral and written communication skills and exceptional customer service skills necessary
Working time: 09:00 - 18:00

Nice To Have

2 or more years of work experience in an applicable industry and role are a plus.
Proficiency with Microsoft Windows operating system and computer networking.
Any Linux or Mac experience.
Please submit your resume and application in English

Who We Are

Acronis is revolutionizing cyber protection by unifying backup, disaster recovery, storage, next-generation anti-malware, and protection management into one solution. This all-in-one integration removes the complexity and risks associated with non-integrated solutions and offers easy, complete and reliable data protection for all workloads, applications, and systems across any environment—all at a low and predictable cost.

Founded in Singapore in 2003 and incorporated in Switzerland in 2008, Acronis now has more than 2,000 employees and offices in 34 locations worldwide. Its solutions are trusted by more than 5.5 million home users and 500,000 companies, and top-tier professional sports teams. Acronis products are available through over 50,000 partners and service providers in over 150 countries and 26 languages.

Acronis is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, marital status, national origin, physical or mental disability, medical condition, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, gender identity or expression, or any other characteristic protected by applicable laws, regulations and ordinances.

Acronis is revolutionizing cyber protection by unifying backup, disaster recovery, storage, next-generation anti-malware, and protection management into one solution. This all-in-one integration removes the complexity and risks associated with non-integrated solutions and offers easy, complete and reliable data protection for all workloads, applications, and systems across any environment—all at a low and predictable cost.

Founded in Singapore in 2003 and incorporated in Switzerland in 2008, Acronis now has more than 2,000 employees and offices in 34 locations worldwide. Its solutions are trusted by more than 5.5 million home users and 500,000 companies, and top-tier professional sports teams. Acronis products are available through over 50,000 partners and service providers in over 150 countries and 26 languages.

Acronis is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, marital status, national origin, physical or mental disability, medical condition, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, gender identity or expression, or any other characteristic protected by applicable laws, regulations and ordinances."
3816327029,Sales Manager Refrigerator/Showcase,https://www.linkedin.com/jobs/view/3816327029,JAC Recruitment,https://www.linkedin.com/company/jacrecruitment/life,"Bekasi, West Java, Indonesia",4 days ago,18,,On-site,,"1,001-5,000 employees · Staffing and Recruiting",https://media.licdn.com/dms/image/D560BAQFnU2mQGyqXPA/company-logo_100_100/0/1687844701980/jacgroup_logo?e=1715212800&v=beta&t=FouSyMb_PnfcT6cY4EvMhHGAcHo1KSK6ZFsaNZo6qdQ,"JAC Recruitment, listed on the first section of the Tokyo Stock Exchange, is one of the very few recruitment consultancies providing specialised services for medium-to-high-income job positions such as specialists, middle management positions and executives.

The Group has over 45 years of history since its foundation in 1975 in the United Kingdom. Its Japanese subsidiary was opened in 1988 and has been driving the recruitment industry in Japan for over 30 years. We are now operating across 34 offices in 11 countries. have a presence in the U.S., the United Kingdom, Germany and 7 Asian countries (Singapore, Malaysia, Indonesia, Thailand, South Korea, Vietnam, India).

With our global network operating across 11 countries, we are contributing to the growth of our client companies’ global business expansions by providing services for Japanese, foreign capitalized and local company clients. To satisfy the recent increasing demand of talent in the latest technology areas such as DX, IoT, AI and robots, we are strengthening digital-related recruitment services through our brand “JAC Digital” as a company-wide project.

From the end of 2020, we have started to provide two additional recruitment-related services: “Interim Management Solutions (IMS)"" specializing in solving management issues with the aim of responding to the diverse work style needs of high-skilled personnel, and “Recruitment Process Optimisation (RPO)"" to solve corporate recruitment issues.

All of our 1,830 staff around the world continue aiming to gain trust and support by our customers by improving our service quality.","Jobdesk :

 Ensure that the Key Account activities are accomplished according to the approved operational procedures and the legal requirements, so as to meet annual objectives, utilizing effectively & efficiently all available resources and following the company’s mission and values; thus providing high quality services
 Ensure the effective implementation of sales strategy, company policies & procedures and introduce proposals for their amelioration, in order to guarantee the sound operation of the sales office and the achievement of sales objectives.
 Develop detailed knowledge of the political, economic and cultural particularities affecting the countries of accountability and keep up to date with competitors’ activity, so as to support business development.
 Ensure that new opportunities are fully investigated and proper propositions for sales development in the region of operations are made, in order to expand current business relationships and develop new clientele.



Requirement :

 Min Bachelor Degree (S1) any field
 8 Years working experience in manufactures company and similar position (as a Sales Manager Refrigerator/Showcase from home appliances company)
 Excellence networking to selling showcase product to B2B company
 Good command in English, both written & spoken"
3813027447,Application Support Engineer,https://www.linkedin.com/jobs/view/3813027447,The Software Practice Pte Ltd,https://www.linkedin.com/company/the-software-practice-pte-ltd/life,"Pekanbaru, Riau, Indonesia",5 days ago,35,,On-site,,51-200 employees · Software Development,https://media.licdn.com/dms/image/C510BAQGJCyjTDcjK8Q/company-logo_100_100/0/1631382786414?e=1715212800&v=beta&t=Gr6arwDIWOyeUVgK1JyzY0IRMZ3m-QEX5IyxJTGtNCg,"The Software Practice is a technology company based in Singapore that builds software for clients and its own business. Our core strength is in architecting and developing large and complex web and mobile applications.

In the past, we’ve built applications that have been used by hundreds of thousands of users. Our expertise lies in being able to architect stable, highly scalable and performant software for the web and mobile platforms. We help startups develop their products by being their external CTO/product team - from ideation to prototype to real-world applications. We also build high profile applications for the private and public sector solving their most critical business problems - we're talking about Government agencies in Singapore, financial institutions including some SE Asia's biggest banks and large enterprises Fortune 500 IT firms and some of Asia's biggest airports.

We work on a range of technologies and tend to hire smart people who can pick up new tech-stacks and get things done quickly. Just in the last year, we've worked on projects in ReactJS, AngularJS, Python, ReactNative, .NET and Solidity.

Our culture is results-driven that values execution and creativity. You'll get a lot of ownership over your deliverables, and we trust you to ship high quality products on time. You will join a high performing cross functional team where you get to witness the direct impact of your work - seeing applications go live with real-world usage.","We are looking for an Application Support Engineer to join our team - we will work together to maintain and improve mission-critical web and mobile applications for our clients. It is imperative that our software applications continue to be robust, secure and future proof, especially given our portfolio of customers. You will have the opportunity to advance your career to Quality Assurance then to Business Analyst - Project Management. 

Responsibilities
Provide application support to resolve reported issues and incidents.
Fulfill service requests and change requests.
Document and track incidents, service requests, change requests and provide regular progress reports.
Coordinate closely with support teams to test and deploy application defect fixes, enhancements and patches to the production environment in accordance with project methodologies.
Coordinate regular system maintenance and upgrade activities such as monthly maintenance and hotfix deployments.
Conduct user requirement analysis for application enhancements. 
Support the team in defining project requirements, tracking and documentation.
Propose improvements to address recurring issues and close monitoring gaps.

Requirements
Bachelor Degree in Information Technology, Computer Science or Computer Engineering with excellent academic records or outstanding professional or personal achievement
Preferably one year of working experience in software maintenance and support 
Fresh graduates are welcome
Excellent communication and writing skills in English
Strong problem investigation and solving skills
Has an analytical mindset and able to understand business and functional concepts
Proactive and self-driven and able to work under pressure with a high sense of urgency
Possess SQL knowledge and able to construct basic SQL queries
Ability to understand and grasp concepts of users’ interfaces, client-server environment, web technology, operating systems (Unix & Windows), database and middleware
Ability to work effectively both independently & within a team
Good communication skills for interaction with both internal and external stakeholders of all levels
The role is based in Bandung, Indonesia and on-site presence is required.

We seek your understanding that only shortlisted candidates will be notified."
3814241095,"Asst. Manager, Cyber Security Operation",https://www.linkedin.com/jobs/view/3814241095,Bank Jasa Jakarta,https://www.linkedin.com/company/bank-jasa-jakarta/life,"Jakarta, Indonesia",3 days ago,37,,Hybrid,,51-200 employees · Banking,https://media.licdn.com/dms/image/C560BAQEum0YBYFKR-A/company-logo_100_100/0/1669959290137?e=1715212800&v=beta&t=_lkCdgkLK1U5qQxLhau5mueSS0ZgiGlxVW41ZqKkdpk,"Berdiri sejak 37 tahun yang lalu, Bank Jasa Jakarta sampai dengan saat ini telah menjadi mitra, yang dapat menghadirkan solusi bagi kebutuhan keuangan para nasabahnya dan tetap menjaga dan mempertahankan pencapaian kinerja keuangan yang positif. Kemampuan Bank Jasa Jakarta dalam menjaga kelanjutan kinerja yang baik di tengah lingkungan yang penuh tantangan tersebut, semakin mempertegas keberadaan Bank Jasa Jakarta sebagai Bank yang berkembang dengan baik, solid dan sehat.","About you
You're a go-getter with mad juggling skills (or multiple hats) who can thrive in a fast-paced, agile environment.
You have a strong thirst for knowledge and are driven to find solutions that don't exist yet.
You are comfortable with ambiguity and extremely resourceful (in your past life you could've been a detective)
You always find a way to get things done without sacrificing the quality of your work, integrity and values. No task is off limits for you.
You are humble and prioritize the success of the team over your own with an eagerness to help those around you.
You don't shy away from challenges and have the ability to bounce back from setbacks.

About This Role
Perform Regular and ad-hoc Internal Vulnerability Assessment and penetration testing engagements against Bank Jasa Jakarta’s Applications, System, Infrastructures, Network, and Cloud environment and find vulnerabilities, including Mobile Applications, API, Web Application Firewalls, Network Firewalls, WIFI, etc
Perform regular Red Teaming Exercise (Internal) to assess the physical + network cyber security Exercise Perform Development and Integration of DevSecOps (SAST + DAST) implementation across the DevOps + Cloud Infrastructure ecosystem and leverage the data to create useful metrics
Develop tools, methodologies and infrastructure to support penetration testing engagements in a variety of cloud environments and novel platforms
Set scope, objectives, and timelines, follow ups for penetration testing and red teaming exercise engagements (Internal and External) and leverage data to create useful metrics
Work with security and engineering teams to communicate findings, recommendations, and knowledge to key stakeholders
Work with the engineering team to perform Patch Management and Hardening Standard
Play a leadership role in building an Application Security program that has a wide scope and impact

What is required and what we’re looking for
5+ years' experience penetration Testing experience in Mobile app, API pentest, Infrastructure Pentest and DevSecOps capabilities
Solid understanding of modern cloud technology components and deployment patterns: virtual machines, containers, Kubernetes, serverless, infrastructure as code, etc.
Expert understanding of software security architecture and design, threat modeling, code review, and mitigations for common application security issues
Minimum Certification of Cyber Security Expertise: OSCP, CREST CRT (or equivalent), eCPPTv2, eMAPT
Knowledge of Mobile, web and security protocols: HTTP, REST, CSP, CORS, OAuth
Deep familiarity with current offensive security practices, bug bounty programs, CTFs, fuzzing, and other pen test tools and techniques
Demonstrated ability to collaborate with other teams to achieve complex objectives"
3804831545,Associate DBA,https://www.linkedin.com/jobs/view/3804831545,NTT Ltd.,https://www.linkedin.com/company/global-ntt/life,"Jakarta, Indonesia",2 weeks ago,14,,On-site,,"10,001+ employees · IT Services and IT Consulting",https://media.licdn.com/dms/image/D4D0BAQF0fjPAQRj4uA/company-logo_100_100/0/1698830112594/global_ntt_logo?e=1715212800&v=beta&t=p6DKZ-YHMF1Mzo2-m6Or2FFhxmp8X05qHiKsjAGOBU0,"NTT Ltd. is becoming NTT DATA. As a global IT services powerhouse, we offer an unmatched range of business and technology solutions.","Key Roles and Responsibilities:
Basic understanding of RDBMS and experience handling oracle database
Hands-on experience on handling production databases
Knowledge, Skills, and Attributes:
Basic Oracle Server Knowledge (Installing, monitoring, simple queries)
Academic Qualifications
Advanced diploma, degree, or relevant qualification in IT/Computing (or demonstrated equivalent work experience)
Any relevant certification will be an advantage.
Required Experience:
Min 1 year of experience on handling Oracle Server.
Open-source tech experience will be an advantage."
3810178657,Business Development Manager,https://www.linkedin.com/jobs/view/3810178657,CBI Credit Bureau Indonesia,https://www.linkedin.com/company/creditbureauindonesia/life,Jakarta Metropolitan Area,1 week ago,31,,On-site,,11-50 employees · Financial Services,https://media.licdn.com/dms/image/C560BAQE0mO_nJ6yIFw/company-logo_100_100/0/1661219442104/creditbureauindonesia_logo?e=1715212800&v=beta&t=iVPKG6YwXpWHP3fg43it8gTgqIjfCAtZWtVEfTDXhbQ,"A Private Credit Bureau licensed by OJK that provides Comprehensive, Accurate, Wider Coverage, Customizable Insights & Real-Time Credit Data Information.","Who We Are:
PT Kredit Biro Indonesia Jaya (Credit Bureau Indonesia, “CBI”) as one of the private credit bureaus in Indonesia has been established since 2014 and obtained an operational license from Otoritas Jasa Keuangan (OJK) as Lembaga Pengelola Informasi Perkreditan (LPIP) in 2015.

In November 2021, after obtaining approval from OJK, CBI received additional capital from shareholders and appointed a new management team, which aims to provide new and leading-edge services and products. This new identity will also strengthen CBI's position as the ""best-in-class, modern and innovative"" credit bureau in Indonesia.

CBI is a trailblazer in the credit bureau industry, dedicated to fostering a culture of excellence and innovation. We believe in the power of a talented and diverse team to bring cutting-edge solutions to our clients and contribute to the overall success of the financial landscape in Indonesia.

Why Join Us:
Innovative Environment: Continuously investing in cutting-edge technologies, including the powerful realm of artificial intelligence, your role becomes a pivotal part of our journey into the dynamic and evolving landscape of financial services. Being part of our innovative environment is your gateway to an exciting and forward-thinking career
Impactful Work: We offer more than just a job; we provide an opportunity to play a crucial role in shaping the financial future of individuals and businesses across the nation. As a licensed credit bureau, our commitment to accuracy, reliability, and timeliness sets the stage for impactful work
Professional Development: We are committed to the growth of our employees. Join a team that encourages continuous learning and offers opportunities for career advancement.
Collaborative Culture: Work in a collaborative and inclusive environment where your ideas are valued, and teamwork is key to achieving our goals.

Current Opportunities:
We are seeking a dynamic and results-driven Business Development Manager to join our team. The ideal candidate will be responsible for identifying business growth opportunities, building strategic partnerships, and driving revenue growth. As a key player in our organization, the Business Development Manager will leverage their expertise to develop and implement effective business strategies, foster client relationships, and contribute to the overall success of our company.

Responsibilities:
Build an active Enterprise sales pipeline in a timely manner, consisting of Banks, Multi finance companies, Fintech Lenders, and Cooperatives, which cover the target of NOC (number of clients) & revenue as set by management
Execute daily sales of client acquisition & client relationship activities to create continuous progress in the sales pipeline to onboard the Clients up to commercial go live
Able to independently reach-out and present CBI solutions to senior level/decision makers on the Client side
Cross-function coordination with the internal team to ensure a smooth Client onboarding process
Achieve business targets set by management
A consultative seller, connecting business problems to CBI solutions and well understanding of the general procurement process

Requirement:
Bachelor's degree from any major
More than 3 years experience in B2B sales for the position level of Senior Business Development Manager
Experiences working at Financial Institutions, Digital Solutions, Credit Bureau or Alternative Credit Score entities
Negotiation skills and client relationship management
Strong interpersonal and teamwork skills
Strong knowledge of risk management and wide networking in SaaS business
Excellent presentations skills problem-solving and analytical mind

Perks & Benefits:
Competitive compensation package
Private medical insurance
Free lunch provided with amazing choices
Work within an international environment that is both dynamic and forward-thinking
Promising career growth opportunities
Office situated near MRT station"
3811243877,Network Support Engineer,https://www.linkedin.com/jobs/view/3811243877,Packet Systems Indonesia ,https://www.linkedin.com/company/packet-systems-indonesia/life,"Jakarta, Indonesia",1 week ago,73,,On-site,,201-500 employees · IT Services and IT Consulting,https://media.licdn.com/dms/image/D4D0BAQEEUT-QQ5Nejw/company-logo_100_100/0/1705941224744/packet_systems_indonesia_logo?e=1715212800&v=beta&t=7vtBCVasn5md27N1BbcH8mcxWRp8NlP-FrsfkuT_O2Q,"Packet Systems Indonesia (PSI), which commenced operations in 2004, is a leading ICT systems integrator and service company in Indonesia focusing in the area of Data Center/Virtualization, Collaboration, Service Provider & Enterprise Network Infrastructure, Information Security, and Software Solution. Its spectrum of advanced services include assessment; technical advisory; planning & design; project management, deployment, integration; and maintenance.

PSI has partnerships with some of the most advanced technology companies in the world, such as Cisco Systems where it is certified as a Gold Partner. PSI is headquartered in Jakarta and has presence in Surabaya.

In September 2017, PSI has become a Logicalis-Metrodata company.

Logicalis (www.logicalis.com) is an international multi-skilled solution provider providing digital enablement services to help customers harness digital technology and innovative services to deliver powerful business outcomes. Its customers span industries and geographical regions; and our focus is to engage in the dynamics of our customers’ vertical markets; including financial services, TMT (telecommunications, media and technology), education, healthcare, retail, government, manufacturing and professional services, and apply the skills of our 4,000 employees in modernising key digital pillars; data centre and cloud services, security and network infrastructure, workspace communications and collaboration, data and information strategies, and IT operation modernisation.

P.T. Metrodata Electronics, Tbk (“Metrodata”; www. metrodata.co.id)— is a public company listed at PT. Bursa Efek Indonesia since 1990 (IDX: MTDL) and is one of the leading Information Communications Technology (ICT) companies in Indonesia. It has built strategic alliances with world-class information technology companies. Metrodata has four main business lines, operating through its subsidiaries: Distribution Business Unit handles distribution to dealer partners, warranty, and ICT solution company; Solution Business Unit provides Information and Communication Technology total solutions from design, implementation, IT managed services, consultation and training; Consulting Business Unit which offers innovative business solutions from conceptualizing, defining, commissioning and implementation, and supporting for business transformation; and E-Commerce Business Unit covering modern IT Retail E-Commerce.","Job Description:
Daily monitoring and make sure device running properly 24x7
L1 support engineer with 24x7 shifting.
Ensure incident identification, assessment, quantification, reporting, communication, mitigation and monitoring
Ensure compliance to SLA
Responsible for integration of NMS
Creation of reports, dashboards, metrics for NOC operations and presentation

Minimum Qualifications:
Have Bachelor degree in Information Technology related field
CCNA/CCNP certificate are mandatory
Have at least one (1) year of working experience in related field
Have knowledge on Routing Switching protocol
Familiar with NMS technologies
Have experience with Monitoring Tools using Manage Engine, Solarwind, PRTG, Cisco Meraki
Able to communicate with English in both written and oral form
Positive attitude, fast learning and can work as team
Able to work under challenging environment and extended hours"
3814790775,Application Architect,https://www.linkedin.com/jobs/view/3814790775,Bank Jasa Jakarta,https://www.linkedin.com/company/bank-jasa-jakarta/life,"Jakarta, Jakarta, Indonesia",2 days ago,44,,Hybrid,,51-200 employees · Banking,https://media.licdn.com/dms/image/C560BAQEum0YBYFKR-A/company-logo_100_100/0/1669959290137?e=1715212800&v=beta&t=_lkCdgkLK1U5qQxLhau5mueSS0ZgiGlxVW41ZqKkdpk,"Berdiri sejak 37 tahun yang lalu, Bank Jasa Jakarta sampai dengan saat ini telah menjadi mitra, yang dapat menghadirkan solusi bagi kebutuhan keuangan para nasabahnya dan tetap menjaga dan mempertahankan pencapaian kinerja keuangan yang positif. Kemampuan Bank Jasa Jakarta dalam menjaga kelanjutan kinerja yang baik di tengah lingkungan yang penuh tantangan tersebut, semakin mempertegas keberadaan Bank Jasa Jakarta sebagai Bank yang berkembang dengan baik, solid dan sehat.","About You
You're a go-getter with mad juggling skills (or multiple hats) who can thrive in a fast-paced, agile environment
You enjoy doing purpose-led and meaningful work
You have a strong thirst for knowledge and are driven to find solutions that don't exist yet
You are comfortable with ambiguity and extremely resourceful (in your past life, you could've been a detective)
You always find a way to get things done without sacrificing the quality of your work, integrity, and values
No task is off limits for you
You are humble and prioritize the success of the team over your own with an eagerness to help those around you
You don't shy away from challenges and can bounce back from setbacks

What you’ll do and what success looks like in this role:
Collaborate with IT, Digital, and Business teams to create high level vision from Application architecture point of view.
Define application architecture standards, maintain application design guideline, and provide development toolkits by following the application architecture strategies, principles, and roadmap.
Define and update application architecture requirements for application solutions evaluation and development.
Ensure the application solutions to be acquired, integrated, or developed following the application architecture standards with guidelines and meeting the architecture requirements through evaluation process and QA review process.
Evaluate and create working planning to adopt best practices from microservices architecture.
Create standard of documentation and tool for modelling, design, coding practices, and testing.
Planning, creating documentation, and review for application building based on microservices architecture.
Review and optimalization from coding side (reusable code), API/service (reusable API/service), including database planning (scalable, high performance, and high available database).
Aligning technology functions in Bank Jasa Jakarta, both from technology aspects related to the tools, platform, infrastructure, programming languages, framework and competencies.
Lead technology changes regarding application development, roadmaps, and blueprints.
Define application architectural design, a framework that steers to the digital architecture as well as connected with the existing sophisticated systems.
Define and Enforce architecture governance framework to ensure conformance with architecture standards.


What Is Required And What We’re Looking For
At least 8-10 years of experience in IT management, solution design, delivery, and architecture.
Recent years of Solution Architect or application architect experience or related position.
Proven experience as a strategic technical lead in implementing large-scale architecture at an enterprise level.
Ability to bring the new technology design across complex distributed, SOA, microservices, and cloud-based systems, which allows scalability, maintainability, and extensibility.
Experience with Public Cloud (GCP/AWS), Data and Analytics, Application Security, Mobile, Microservices, web API, etc.
Experience in large-scale complex projects, cross-functional problem-solving, etc.
Strong leadership skills, interpersonal skills, analytical and problem-solving skills.
Excellent Communication skills in English 
Experience with Financial Services industry would be highly preferable."
3815635359,Field Application Engineer,https://www.linkedin.com/jobs/view/3815635359,Sangfor Technologies Indonesia,https://www.linkedin.com/company/sangfor-technologies-indonesia/life,"Jakarta, Jakarta, Indonesia",1 day ago,21,,On-site,,"1,001-5,000 employees · Computer Networking Products",https://media.licdn.com/dms/image/C560BAQEfizQo6c4PBw/company-logo_100_100/0/1631329131378?e=1715212800&v=beta&t=EEDcy3-DOzOKPo6X40_yLSJV5keefCWz7Lst3oW1EIo,"SANGFOR is the leading vendor of Application Security, WAN Optimization and Internet Access Management in the Asia Pacific Region. Founded in 2000, SANGFOR set a clear goal to build high performance, reliable and secure network devices that increase the business growth of our clients and at the same time decrease their Total Cost of Ownership (TCO).

SANGFOR currently has 55 representative offices located in major cities of mainland China, Hong Kong, Singapore, Malaysia, Indonesia, Thailand, United Kingdom and United States of America, with over 2000 employees which 40% of them are dedicated to R&D.

So far, SANGFOR has provided solutions to over 28,000 businesses partners in various industries, among which lists a number of Fortune 500 companies, as well as hundreds of local government departments and famous education institutions.","Position: Field Application Engineer - FULL TIME
Work location: Jakarta
Requirement:
1. D3 or S1 Degree from IT Major
2. 2+ years of experience as technical engineer, system integrator or equivalent experience
3. Deep understanding of networking (routing, switching, TCP/IP, etc)
4. Have knowledge and experience in security solution such as Firewall/IPS/UTM/Bandwidth Management/Endpoint Secure
5. Have knowledge in linux based operating system (installation, configuration, administration)
6. Have knowledge in on-premise virtualization/hyper-converged.
7. Candidate with network and/or security certification (CCNA/CCNP/Mikrotik/NSE/CEH/etc) is a plus
8. Strong troubleshooting and problem analysis skill
9. Oral and written communication skill in Bahasa and English is mandatory
10. Effective time-management skills

Responsibility:
1. Onsite and remote technical support for customers to resolve issue in POC or after sales inquiries
2. Track, mantain and resolve incident as well as provide the report to the customer
3. Perform device installation and integration into customer environment
4. Provide technical training for Partners and/or customers
5. Escalation to RND to resolve product issue
6. Create technical documentation for project and/or internal knowledge base"
3803755756,"CIP Manager, SEA",https://www.linkedin.com/jobs/view/3803755756,Siegwerk,https://www.linkedin.com/company/siegwerk/life,"Tangerang, Banten, Indonesia"," ",35,,On-site,,"1,001-5,000 employees · Chemical Manufacturing",https://media.licdn.com/dms/image/C4E0BAQH7bgiq-gdsbw/company-logo_100_100/0/1631315854324?e=1715212800&v=beta&t=X6fHnM8-8kkUXLoO_VRRHyH1UzDBMJfpP9VZA1WGcO8,"Siegwerk offers Ink, Heart & Soul to its customers

Ink, Heart & Soul – our company philosophy incorporates what our customers experience every day. We know our business and produce coatings, inks and individual solutions in close cooperation with our business partners. We are steeped in tradition, yet practice-oriented and with state-of-the-art technology. With more than 180 years of experience, Siegwerk commands a profound product knowledge and expertise for many printing methods. Our actions are market-driven – or even drive the market, which is proven by our many patents. With currently 5,000 staff in more than 30 country organizations we are able to supply and support every customer anywhere in the world.

The precondition for such a performance on a sustained basis is a unique kind of reliable and goal-oriented people. Their motivation and commitment are the basis for our international growth, which is supported by institutionalized sharing of expertise across borders. This puts us in the position of being able to provide the best possible solution for the customer. And even to anticipate the demands of tomorrow.","Siegwerk is one of the world’s leading suppliers of Printing Inks and Sustainable Packaging solutions. Right now, we are looking for a passionate, high-performing CIP Manager - SEA.

This is an outstanding opportunity to make your mark with a genuine global leader in its field. We can offer you significant flexibility and support in a company focused on making a positive impact on the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change.

Location : Tangerang , Indonesia

What You Can Expect As CIP Manager SEA

 5S program is implemented in all area PT Siegwerk Indonesia
 Roll out the process excellence in production & Warehouse Logistic & other SCM related department
 Optimization and standardization of production and process technology of ink manufacturing, which is applied in the world-wide manufacturing facilities from scale-up to commercial manufacture
 Market screening and testing of further or new developments in the field or dispersion and milling
 Continoues Improvement program roll out for all SCM related area.

What Do You Bring As CIP Manager SEA

Education- University degree, preferably in engineering
Experience- Minimum 3-5 years of Manufacture operation
Understand the whole tools of Lean manufacture, six sigma
Understand Project Management

Should you have any further questions, Sopalak Punriboon looks forward to your call! You can reach her via email on sopalak.punriboon@siegwerk.com

Job ID: 25492

Please use our online platform to apply for this position. Job applications via mail or e-mail can not be accepted due to data security.

For marketing purposes different job titles are mentioned here whereby the job ad title is relevant."
