id,title,job_url,company,company_link,location,published_at,number_of_applicants_applied,employment_duration,work_location_type,work_experience_level,company_type,company_logo,company_description,about_the_job
3792293986,TECHNICAL ENGINEER - BUILDING MATERIAL - CONSTRUCTION,https://www.linkedin.com/jobs/view/3792293986,Sika,https://www.linkedin.com/company/sika/life," "," ",100,,On-site,,"10,001+ employees · Chemical Manufacturing",https://media.licdn.com/dms/image/C4E0BAQHLb11dz4mjIw/company-logo_100_100/0/1630636626339/sika_logo?e=1717027200&v=beta&t=u8Y7rpVtffJ-Ef5Qa6bPS8bOT_APEr0s8qDx9RqWbZA,"Sika is a specialty chemicals company with a leading position in the development and production of systems and products for bonding, sealing, damping, reinforcing, and protecting in the building sector and motor vehicle industry. Sika has subsidiaries in 101 countries around the world and manufactures in over 300 factories.

Its more than 33,000 employees generated annual sales of CHF 10.49 billion in 2022.

On Sika's LinkedIn page we share our most important corporate news and job openings, as well as a broad mix of content from our Sika subsidiaries around the world.

Your Career at Sika:
https://www.sika.com/en/career.html","PT Sika Indonesia, a worldwide leader in construction chemical, construction industries such as transportation and infrastructure, power industry, water industry, manufacturing industry, commercial and residential buildings, ready mixed concrete and pre-cast concrete production. Currently seeking an exceptional individual to fill the following position based at our head office in Cileungsi, Bogor. The position below offers excellent long – term career prospects and an attractive remuneration package.

TECHNICAL ENGINEER - BUILDING MATERIAL - CONSTRUCTION


Job description:
To support existing customers by providing on-site, technical support, and the introduction of new Sika systems and products.
To react in a timely fashion to provide technical solutions and training to support emergency requests by customers or consultants.
To offer value added solutions to the customer through an active “hands on” approach to the training of customer employees.
Collaborate with cross-functional teams to analyze customer feedback, involve in product development, and identify room for improvements.
Develop and implement improvement plans to address identified areas, ensuring the highest quality of technical support.
Supervise internal laboratory to ensure that all internal activities conducted on time and resources are manage effectively.

Person requirement:

University graduate in Civil Engineering.
Have minimum 3 years of work experience in building material industries, additional experience in construction company will be an added value.
Computer literate.
Good interpersonal & communication skill in both Bahasa and English.
Confident and have a good negotiation skills.
Willing to travel."
3830310321,Sales Engineer Industrial Cleaning,https://www.linkedin.com/jobs/view/3830310321,PT. Cistech Alpha Indonesia,https://www.linkedin.com/company/cistech-condition-monitoring/life," ",4 days ago,90,,On-site,,11-50 employees,https://media.licdn.com/dms/image/C560BAQEDvL1ouMqmKQ/company-logo_100_100/0/1630643489168?e=1717027200&v=beta&t=NXtwlIIu8n9m8XIchhnWiGV3g3Lg8sm-7XyCrqKr2IM,"PT. Cistech Alpha Indonesia is an Engineering Company focuses in providing high quality products and services in the area of preventive and predictive maintenance.
Established in 2005 and at first represent Bruel & Kjaer Vibro as an exclusive distributor in Indonesia and through over years, Cistech has gained acceptance and recognition for the provision of technologically advance Vibration Monitoring products coupled with supreme professionalism to support the activities of installing, commissioning and after sales supports.
Over the years, as the company has grown and scope pf products sales have expanded to Laser Alignment system, Infrared Camera, Quality Measurement Tools and Workshop Balancing Machine while our Condition Monitoring Services includes : Vibration Analysis Survey, Insitu Balancing, Onsite Laser Alignment, Infrared Thermography and IR Gas Leak Services.","We are an engineering company focusing in product sales and rental of Industrial Cleaning Products (High Pressure Waterblasting, Wetblasting and its accessories), due to our business expansion, we invited high qualified persons to fill in the positions as follows:

Requirements:
 D3 / S1 from Engineering
Min 3 years industrial sales experiences. Preferable in Industrial Surface Preparation (Painting / Coating / Sandblasting / Wetblasting / UHP Waterblasting for Marine industries (Offshore and Shipyard). 
Knowledge of industrial painting and coating for Storage Tanks, Piping and Offshore Platforms. 
Preferable hold Coating Inspector Certificate (Level 2).
Good communication skills both in English and Bahasa Indonesia and computer literate.
Willing to travel extensively throughout Indonesia.
Possess own car is preferable.

Job Description:
Selling the company’s products, visiting clients and providing technical support in order to achieve sales targets.
Maintains a high level of customer satisfaction through increased availability/access, timely communication, technical support and following up on account offers and orders.
Develops new sales opportunities while addressing the needs of existing customer database.
Negotiates and coordinates bids and technical commercial offers.
Providing product consultation and training to customers, including after-sales services.
Learns and applies business unit marketing policies, procedures and plans,
Proactively reports all new or unusual pertinent market conditions, competitor activities, and product performance information to Sales Manager.
Achieve the company sales target and revenue forecasting."
3828654898,IT Assistant Manager,https://www.linkedin.com/jobs/view/3828654898,MSC Mediterranean Shipping Company,https://www.linkedin.com/company/msc-mediterranean-shipping-co--s-a-/life," ",1 week ago,100,,On-site,,"10,001+ employees · Transportation, Logistics, Supply Chain and Storage",https://media.licdn.com/dms/image/C4E0BAQF85Rj8s5jygw/company-logo_100_100/0/1630622205824/msc_mediterranean_shipping_co__s_a__logo?e=1717027200&v=beta&t=fC30Gjx6E89icalOIe858aQncnD6PqbxSPi3aqVblwU,"MSC is a privately owned global shipping company founded in 1970 by Gianluigi Aponte. As one of the world’s leading container shipping lines with headquarters in Geneva, Switzerland, MSC operates in over 675 offices across more than 155 countries worldwide with over 150,000 MSC Group employees. With access to an integrated network of road, rail and sea transport resources which stretches across the globe, the company prides itself on delivering global service with local knowledge.

OUR SERVICES

MSC is a world leader in global container shipping and a company offering global service with local knowledge. MSC also provides integrated network of road, rail and sea transport resources which stretches across the globe.

YOUR INDUSTRY

Bringing you industry-specific expertise; whatever you’re shipping, wherever you’re shipping it. MSC delivers a professional, efficient service tailored to the specific needs of your business. Our services are designed around you.","We are a global business engaged in the shipping and logistics sector. We deliver goods and services to local communities, customers and international business partners. With access to an integrated global network of road, rail and sea transport resources, the company prides itself on delivering global service with local knowledge. We facilitate international trade between the world’s major economies, and among emerging markets across all continents.

The IT Assistant Manager supports the IT Manager in managing the IT department. They coordinate IT projects, monitor the performance of IT systems, and provide guidance to the IT team. They also step in for the IT Manager in their absence, ensuring that the IT department continues to run smoothly.

Key Responsibilities:
Assist the IT Manager in overseeing the day-to-day operations of the IT department.
Coordinate IT projects and resources, ensuring successful and timely delivery.
Monitor the performance and reliability of IT systems, implementing improvements as needed.
Provide guidance and support to the IT team, assisting with training and development as needed.
Maintain relationships with vendors and service providers.
Collaborate with other departments to understand their technology needs and provide appropriate solutions.
Ensure IT systems are secure and compliant with relevant regulations.
Stay current with technology trends and advancements to ensure the organization remains competitive.
Uphold a customer service mindset, viewing the IT department as a service provider to internal customers.
Utilize tech-savvy skills to identify and implement new technologies that can improve system efficiency.
Engage in change management activities to ensure smooth implementation of new systems or procedures.
Possess hands-on expertise for troubleshooting and system improvements.
Exhibit high competency in Office 365 tools and administration.
Developer skills are a plus, particularly in conceptualizing and contributing to new system development.


Qualifications:
Bachelor's or Master's degree in Information Technology, Computer Science, or a related field.
Proven experience in an IT support or coordination role.
Knowledge of IT infrastructure, including networking, servers, and storage systems.
Familiarity with IT security principles and best practices.
Knowledge of IT service management (ITSM) processes and tools
Relevant industry certifications, such as ITIL or CompTIA, are a plus"
3810602092,Area Service Manager,https://www.linkedin.com/jobs/view/3810602092,PT Indotruck Utama,https://www.linkedin.com/company/indotruckutama/life," ",4 weeks ago,100,,On-site,,"501-1,000 employees · Motor Vehicle Manufacturing",https://media.licdn.com/dms/image/C510BAQGDDpoGt9uNqA/company-logo_100_100/0/1631368966528?e=1717027200&v=beta&t=tZbZkE4TeGaF4TLqp2fodYCf2SzZUGpYikNSa5Msa2s,"Subsidiary of Indomobil Group, one of the largest automotive distributor and manufacturer in Indonesia. Our company established in 1988, focused in Volvo Construction Equipment, Volvo Trucks, Volvo Buses and SDLG for the area of Sumatra, Java, Bali, Nusa Tenggara and Papua.","Responsibility :
Provide comprehensive service support for Volvo - SDLG machinery products in the responsibility area
Supervise, assist and provides necessary management, training, or other support to improve Branch's after sales service quality
Build a solid communication and understanding to all customer in the area for further collaboration

 Required :
Diploma Degree or above in Mechanical Engineering or other related
More than 7 years experience in mining industry as Service Head, managing service operation.
Have a solid technical background ( Engine, Hydraulic, Transmission & Auto Electric)
Have experience in Heavy Equipment Dealer is preferred
Good technical knowledge, leadership, and coordination skill
Proficient in English, Both Spoken and Written
Willing to be stationed in Head Office Jakarta"
3799985038,Information Technology Manager,https://www.linkedin.com/jobs/view/3799985038,Westin Hotels & Resorts,https://www.linkedin.com/company/westin-hotels-&-resorts/life," "," ",100,,Full-time,,"5,001-10,000 employees · Hospitality",https://media.licdn.com/dms/image/C4E0BAQHGhyV58Rg13A/company-logo_100_100/0/1631313260624?e=1717027200&v=beta&t=Xu-uwOt7pIJDWdkk9fUl-nhdWiPNZy-TjoAG2ViY8rc,"No matter what obstacles travel puts between you and your well-being, Westin’s signature wellness programs help you soar above it all. Discover over 200 locations around the globe where you can eat, sleep, move, feel, work and play well, transcending the rigors of travel while you’re on the road. Stay well at Westin Hotels & Resorts, a place where together, we can rise.","Job Number 24007467

Job Category Information Technology

Location The Westin Resort and Spa Cam Ranh, Lot D14a Northern Peninsula Cam Ranh, Cam Lam, East Java, Viet Nam VIEW ON MAP

Schedule Full-Time

Located Remotely? N

Relocation? N

Position Type Management

Job Summary

As a member of the property management staff, contributes advanced knowledge and skill in technology and general hospitality business knowledge to support the property and technology Information Resources objectives. Position is responsible to the property for all technology planning, decision-making, implementation, and maintenance. May manage property systems technicians and interfaces with vendors, owners, Executive Committee and property staff.

CANDIDATE PROFILE 

Education And Experience

 BS/BA or equivalent work experience. Additionally, 3-5 years experience in like position. 
 Previous experience in IR Global Field Services or Marriott Systems Support desirable. 
 System-related professional certifications desired. 

CORE WORK ACTIVITIES

Ensuring Client Technology Needs are Met

 Uses computers and computer systems (including hardware and software) to program, write software, set up functions, enter data, or process information. 
 Monitors, verifies and manages the acquisition and maintenance of property based systems. 
 Analyzes information, identifies current and potential problems and proposes solutions. 
 Maintains, inspects and repairs equipment. 
 Inspects and verifies the maintenance of the equipment or the environment. 
 Verifies that computer and network operations are monitored at the property, backup/recovery functions are performed on scheduled basis and administration functions for hardware, operating and application systems are maintained and completed on consistent basis. 
 Manages IR activities to ensure the property infrastructure and applications systems are functional at all times. 
 Verifies solutions are consistent with the client's needs and brand specific IR environment. 
 Administers and maintains mail and email. 
 Maintains inventories and manages IT hardware/software. 
 Provides Internet support and maintenance (if applicable)
 Provides cable management support. 
 Generates systems communications for property users to introduce new applications, provide user tips, alert users of system problems and inform staff of progress or status. 
 Consults on specific application issues or hardware/software problems. 
 Provides feedback to Lodging IR on application functional performance and system performance. 

Managing Projects and Policies 

 Uses relevant information and individual judgment to determine whether events or processes comply with laws, regulations, or standards. 
 Monitors processes and evaluating information according to SOP and LSOP requirements. 
 Enforces IR policies and standards protecting company hardware, software and other resources at the property. 
 Directs maintenance of equipment and installed software applications inventory for property ensuring compliance with licensing regulations. 

Maintaining Information Systems and Technology Goals

 Develops specific goals and plans to prioritize, organize, and accomplish your work. 
 Performs an assessment of needs, ensuring compliance with brand specific standards, budget and capital requirements. 
 Determines priorities, schedules, plans and necessary resources to ensure completion of any property projects on schedule and according to specification. 
 Verifies problems are correctly reported, routed, tracked and solved, with the system user being informed of situation at all times. 
 Verifies proper asset management. 
 Performs on-site monitoring of all projects. 
 Verifies that regular on-going communication is happening in all areas of responsibility to create awareness of business objectives and communicates expectations, recognizes performance and produces desired business results. 

Demonstrating and Applying IR Knowledge 

 Keeps up-to-date technically and applies new knowledge to your job. 
 Demonstrates knowledge of job-relevant issues, products, systems, and processes. 
 Provides technical expertise and support. 

Leading IR Team 

 Serves as a role model to demonstrate appropriate behaviors. 
 Utilizes interpersonal and communication skills to lead, influence, and encourage others; advocates sound financial/business decision making; demonstrates honesty/integrity; leads by example. 
 Celebrates successes and publicly recognizes the contributions of team members. 
 Provides a technical perspective to information needs along with cost/benefits understanding in an influencing role. 

Managing and Conducting Human Resource Activities 

 Verifies employees are treated fairly and equitably. 
 Verifies property policies are administered fairly and consistently. 

Additional Responsibilities

 Provides information to supervisors, co-workers, and subordinates by telephone, in written form, e-mail, or in person. 
 Informs and/or updates the executives, the peers and the subordinates on relevant information in a timely manner. 
 Analyzes information and evaluates results to choose the best solution and solve problems. 
 Coordinates property efforts, prioritizes needs and communicates those needs to IR Shared Services and other systems staff. 
 Manages vendors for property IT requirements functioning as escalation point for problem resolution. 

Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.

At Westin, we are committed to empowering guests to regain control and enhance their well-being when they need it most while traveling, ensuring they can be the best version of themselves. To achieve the brand mission of becoming the preeminent wellness brand in hospitality, we need passionate and engaged associates to bring the brand’s unique programming to life. We want our associates to embrace their own well-being practices both on and off property. You are the ideal Westin candidate if you are passionate; you are active and take pride in how you maintain your well-being; you are optimistic; you are adventurous. Be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you."
3831974185,Presales Engineer - Open Finance API,https://www.linkedin.com/jobs/view/3831974185,Michael Page,https://www.linkedin.com/company/michael-page/life," ",6 days ago,8,,Hybrid,,"5,001-10,000 employees · Staffing and Recruiting",https://media.licdn.com/dms/image/D4E0BAQHpnANIG_FYpg/company-logo_100_100/0/1688136319954/michael_page_logo?e=1717027200&v=beta&t=EQ6eYPc6tYolGQ7Ua_qYFIY0_fZu55ytYQKsSfsiLqg,"Welcome to the Michael Page global company profile.

Michael Page has five decades of expertise in professional services recruitment. We were established in London in 1976, and over this period we've grown organically to become one of the best-known and most respected consultancies, with an office network spanning six continents.

While size has its advantages, it doesn't define us - the nature of our organic growth means that each new office is integrated into the region that it serves. It also means that as an employer looking to hire, or as a candidate aiming to grow your career you have the best of both worlds; a team that understands the market and geography you operate in, plus the resources and expertise of an international network at your disposal.

Our teams are broken down to focus on industry, assignment type, salary level and location, so your hiring requirements or job search will all be handled by a specialist who knows your sector inside-out. We are confident that our expertise can add value to your recruitment or job search process – get in touch to find out more.
…
show more","As Pre-Sales Engineer you will play a crucial role in supporting and advising appropriate solutions to ensure success implementation. 
Client Details
SEA Leading Open Finance, series B. 
Description
Stay updated on industry trends, competitor offerings, emerging technologies, and complementary technologies.
Work closely with the sales team to strategize and execute plans.
Present product's solutions to executives and technical personnel at prospects and customers.
Conduct engaging and effective product demonstrations tailored to the needs of potential clients.
Be an advocate and develop mutual trust with the technical audience on the customer side
Ensure that technical aspects of proposals align with customer requirements.
Work closely with resellers (system integrators and independent software vendors) and vendor partners to provide comprehensive assistance for addressing customer technical inquiries.
Profile
Bachelor's degree in a relevant field (Computer Science, Engineering, Mathematics, or related fields), or equivalent experience.
Proven experience as a Pre-Sales Engineer or in a similar technical sales role.
Previous experience and knowledge on BaaS/Banking as a Services, Loan Management System, and or other Digital Financial Services platforms
Strong understanding of financial technology and industry trends.
Excellent presentation and communication skills.
Ability to communicate effectively with technical and non-technical stakeholders.
Comfortable conducting product demonstrations and engaging with CTOs and CIOs. 
Experience in responding to RFPs.
Job Offer
Deep dive in this niche market 
Be part of leading Open Finance API player 
Desired Skills and Experience

- Stay updated on industry trends, competitor offerings, emerging technologies, and complementary technologies
- Work closely with the sales team to strategize and execute plans.
- Present product's solutions to executives and technical personnel at prospects and customers.
- Conduct engaging and effective product demonstrations tailored to the needs of potential clients.
- Be an advocate and develop mutual trust with the technical audience on the customer side
- Ensure that technical aspects of proposals align with customer requirements.
- Work closely with resellers (system integrators and independent software vendors) and vendor partners to provide comprehensive assistance for addressing customer technical inquiries.


To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact Miyako Mataru on +62 21 2958 8875."
3825464598,Executive Chef,https://www.linkedin.com/jobs/view/3825464598,Plaza Premium Group,https://www.linkedin.com/company/plaza-premium-lounge-management-limited/life," ",2 weeks ago,100,,On-site,,"1,001-5,000 employees · Hospitality",https://media.licdn.com/dms/image/D560BAQEVwfdOtTkMhw/company-logo_100_100/0/1706163697328/plaza_premium_lounge_management_limited_logo?e=1717027200&v=beta&t=OWyPuEDwGGVDWruveEwaneGeo84RbRHRq-sySdcX_Fo,"Together, We Make Travel Better.

As the global leader in airport hospitality, we have revolutionised the airport experience to meet travellers’ needs, before they have even arrived. Our multiple award-winning, integrated, 360° airport services are a guiding light for those seeking to simplify, empower their journey, and enrich their airport experience.

In Plaza Premium Group, you will work with colleagues from all parts of the world for a truly global experience. To be a part of the #PPGFamily, you do not need to be from this industry, but you do need to be passionate.

Our promise to you:
- We will respect and value your background and perspectives
- We will work together with integrity
- We will share our incredible pride for our job, company and industry

What we ask of you:
- Bring passion to all that you do
- Listen, move fast and think innovatively
- Speak up, have ideas and share them
- Believe in customer service, and treating every person with kindness

Who are we:

Plaza Premium Group is found where travellers’ paths cross. We were established in Hong Kong in 1998 by Founder and CEO, Song Hoi-see. He understood the value of an airport lounge and felt that the experience should not be limited to a closed-circuit group of travellers by introducing the world’s first independent airport lounge concept. Today, we operate the world’s largest network of international airport lounges and award-winning airport hospitality experiences and passenger service solutions. We have the power and experience to make every airport travel experience memorable for your brand and business.

From the joy of arrival to the wave of goodbye, we’ll light the way.","Job Description 
Set Standard Operating Procedures, Standardize Recipe and policies to ensure kitchen's operations run effectively and efficiently.
Assist in pre-opening procurement and setting up of Kitchen, kitchen equipment and utensils that enable practicality and support production of quality food products.
Menu planning, recipes and food presentation.
Manage food costs and wastage.
Ensure goods and raw material delivered of right quantity and quality.
Supervises all cooking operations including methods, portion control and presentation.
Ensure attractive presentation of all food dishes.
Manage staffing level to ensure efficiency, and to monitor staff conduct and disciplinary matter, work closely with Human Resources Department for proper monitoring.
Develop and train Sous chef, delegate responsibility, maximizes productivity while minimizing labour cost.
Develop skills training, and ensure employees are trained for consistency and high standards.
Constantly give employees feedback on their performance and appraisals yearly practicing fair treatment.
Optimize productivity and performance of all kitchen crew. Assist kitchen crew during peak periods or whenever they may be in need of assistance.
Responsible for maintaining proper hygiene standards.
Responsible for managing budgeted food and labour cost and ""other expenses"" costs.
Conduct and monitor inventories of Kitchen equipment, utensils and stocks.
And comply in producing all the reports required.
Any other duties as may be assigned by the Management from time to time.

Education and Other Qualifications
Fluent in English 
Have minimum 2 years' experience in International Chain Hotel
Have a good leadership. 
Indonesian citizen only"
3704177380,Principal Commissioning Engineer,https://www.linkedin.com/jobs/view/3704177380,"McDermott International, Ltd",https://www.linkedin.com/company/mcdermott-international-inc-/life," "," ",100,,On-site,,"10,001+ employees · Oil and Gas",https://media.licdn.com/dms/image/C4E0BAQErVvM57WXQxw/company-logo_100_100/0/1631378626695/mcdermott_international_inc__logo?e=1717027200&v=beta&t=Qh3_YLEds8A1pCaWzDuzugGrjz_NWqqBuzL35Td8xaw,"McDermott is a premier provider of engineering and construction solutions to the energy industry.

Our customers trust our technology-driven approach—engineered to responsibly harness and transform global energy resources into the products the world needs for now and what’s next.
From concept to commissioning, we are creating and delivering the building blocks of the energy transition. Our innovative expertise and capabilities advance the next generation of global energy infrastructure—empowering a brighter, more sustainable future for us all.
Operating in over 54 countries, our locally focused and globally integrated resources include more than 30,000 employees, a diversified fleet of specialty marine construction vessels and fabrication facilities around the world.

To learn more, visit www.mcdermott.com.","Job Description

Company Overview:

People power our future. That is why advancing a dynamic, inclusive environment, where everyone grows and thrives is critically important to us.

Our ingenuity fuels daily life. Together, we’ve forged some of the most trusted partnerships across the energy value chain to make what was once just an idea a reality: laying subsea infrastructure thousands of feet below sea level, installing offshore platforms hundreds of miles from shore, and using our expertise to design and build offshore wind infrastructure.

For more than 100 years, we've been making the impossible possible. Today, we're driving the energy transition with more than 30,000 of the brightest minds across 54 countries.

Here, what you do matters.

Job Overview:

The Principal Commissioning Engineer is responsible for interpreting internal or external business issues and recommending best practices. They will be tasked with solving complex Commissioning-related problems and will work independently with minimal guidance. The Principal Commissioning Engineer may be responsible for leading functional teams or projects and is regarded as a specialist in Commissioning. As such, they must have in-depth expertise in Commissioning as well as broad knowledge of the Commissioning discipline within the Engineering function.

Responsibilities

Key Tasks and Responsibilities:

Lead and manage commissioning activities for major projects in the Engineering, Procurement, Construction, and Installation (EPCI) industry
Oversee the planning, coordination, and execution of commissioning activities to ensure successful project delivery within defined schedules and budgets
Develop comprehensive commissioning strategies, procedures, and guidelines to ensure adherence to industry best practices, client requirements, and regulatory standards
Collaborate closely with project management teams, vendors, and subcontractors to integrate commissioning activities seamlessly with other project phases
Effectively communicate and coordinate with multidisciplinary teams, including engineering, procurement, construction, and operations, to ensure alignment and smooth handover of commissioned systems
Provide technical expertise and guidance during commissioning activities, troubleshooting complex issues, and resolving technical challenges
Monitor and evaluate commissioning progress, ensuring compliance with project specifications and quality standards
Conduct thorough system performance tests and inspections, identifying and rectifying any deviations or deficiencies
Ensure that commissioning procedures are properly documented, updated, and archived for future reference
Stay abreast of emerging trends, technologies, and regulations in the EPCI industry, and provide recommendations for continuous improvement of commissioning processes

Qualifications

Essential Qualifications and Education:

Bachelor's degree in Engineering or a related field (Master's degree is preferred)
Proven experience as a Commissioning Engineer in the EPCI industry, with a minimum of 8 years of experience and a track record of successfully delivering complex projects
Strong knowledge of commissioning methodologies, standards, and best practices, and the ability to adapt them to project-specific requirements
In-depth understanding of EPCI project lifecycles, including engineering, procurement, construction, and installation phases
Proficient in utilizing commissioning tools, software, and related technologies, demonstrating a sound understanding of instrumentation, controls, electrical systems, and mechanical equipment
Excellent leadership skills, with the ability to effectively manage and motivate multidisciplinary teams in a fast-paced and challenging environment
Strong analytical and problem-solving abilities, with keen attention to detail and the ability to prioritize tasks and meet deadlines
Effective communication and interpersonal skills, with the ability to build and maintain relationships with clients, stakeholders, and team members
Professional certifications in relevant areas such as Project Management, Commissioning, or EPCI processes are highly desirable"
3809520997,PS Technical Consultant II,https://www.linkedin.com/jobs/view/3809520997,NCR Atleos,https://www.linkedin.com/company/ncratleos/life," "," ",21,,On-site,,"10,001+ employees · Banking",https://media.licdn.com/dms/image/D560BAQGNeA6DN01FYw/company-logo_100_100/0/1697490387590/ncratleos_logo?e=1717027200&v=beta&t=q7uL45KqscqNpkaE7OHMYBvZ3RUblIF0OXqE8awI868,"NCR has separated into two separate and distinct companies: NCR Atleos and NCR Voyix.

NCR Atleos (NYSE: NATL) is a leader in facilitating banks and retailers to deliver best-in-class self-service banking experiences for consumers. NCR Atleos helps customers expand their reach, provide greater financial access for customers and reduce operational complexity through industry-leading technologies, unmatched global services capabilities, the largest surcharge-free network and expertise in running ATM networks. NCR Atleos is headquartered in Atlanta, Georgia, with 20,000 employees globally.","About NCR

NCR Corporation (NYSE: NCR) is a leader in transforming, connecting and running technology platforms for self-directed banking, stores and restaurants. NCR is headquartered in Atlanta, Ga., with 38,000 employees globally. NCR is a trademark of NCR Corporation in the United States and other countries.

Responsibilities

Gather user requirements from customers, support and project teams and assess requirements. 
Document design specifications for discussion with the Delivery Manager. 
Communicate approved design to implementation team members. 
Provide guidance and clarification, where required, to development and project delivery teams throughout development and implementation cycles/stages. 
Provide feedback and recommendation on product roadmap items. 
Collaborate with Project Team to ensure delivery team’s adherence to quality procedures as well as supervising, directing and motivating team. 
Provide input for documentation and involvement in documentation review
Conduct code reviews and policing code quality
Assist in the development and evolution of Product infrastructure and processes
Ensure delivery of all tasks within budgeted timeframes and costs. 
Assist in any ad-hoc projects and tasks as assigned. 

Requirements

At least 6 years working experience using Java. 
Proven skills in the implementation of significant Java-based product development. 
A rigorous and thorough approach to quality. 
Candidates must possess a good degree in a technical subject and at least a SCJP certification. 
At least 3 years working experience in a payments systems environment, or from a strong background working with concurrency. 

Offers of employment are conditional upon passage of screening criteria applicable to the job.

EEO Statement

Integrated into our shared values is NCR's commitment to diversity and equal employment opportunity. All qualified applicants will receive consideration for employment without regard to sex, age, race, color, creed, religion, national origin, disability, sexual orientation, gender identity, veteran status, military service, genetic information, or any other characteristic or conduct protected by law. NCR is committed to being a globally inclusive company where all people are treated fairly, recognized for their individuality, promoted based on performance and encouraged to strive to reach their full potential. We believe in understanding and respecting differences among all people. Every individual at NCR has an ongoing responsibility to respect and support a globally diverse environment.

Statement to Third Party Agencies

To ALL recruitment agencies: NCR only accepts resumes from agencies on the NCR preferred supplier list. Please do not forward resumes to our applicant tracking system, NCR employees, or any NCR facility. NCR is not responsible for any fees or charges associated with unsolicited resumes."
3815711333,IT Network Analyst,https://www.linkedin.com/jobs/view/3815711333,The Goodyear Tire & Rubber Company,https://www.linkedin.com/company/goodyear/life," "," ",100,,On-site,,"10,001+ employees · Motor Vehicle Manufacturing",https://media.licdn.com/dms/image/D560BAQE2iULNXSSIDw/company-logo_100_100/0/1704463719752/goodyear_logo?e=1717027200&v=beta&t=ZH2EuTyjkfg5IxR06ogmhFqG81LQlAkz-HW4c6BHqoM,"Goodyear is one of the world's largest tire companies. It employs about 72,000 people and manufactures its products in 57 facilities in 23 countries around the world. Its two Innovation Centers in Akron, Ohio, and Colmar-Berg, Luxembourg, strive to develop state-of-the-art products and services that set the technology and performance standard for the industry. For more information about Goodyear and its products, go to www.goodyear.com/corporate.","Location: ID - Bogor

Goodyear Talent Acquisition Representative: Kerr Bianca Beech

Sponsorship Available: No

Relocation Assistance Available: No

Primary Purpose Of The Position

This position is accountable to manage the IT design, setup, configuration, maintenance, monitoring, documenting and troubleshooting of the network and components including but not limited to, IP Phones, CCTV, and Access System, Wireless networks and fiber network connections.

Hardware

Job Responsibilities:

Handles and solves daily issues of Network, Server, IP Phones, CCTV, Fiber Network connections and Access System Level 1 Support Level 1, ensure all issues/problems are resolved in time.

Maintenance

 Handles Network and Server Maintenance. Ensure all Network and Server running well.
 Handles CCTV and Access System Maintenance. Ensure all Network and Server running well

Project

 Support any initiatives (projects) from IT Regional/Global in country level

Documentation

 Create and update IT infrastructure documentation and topology.
 Develop and prepare work instructions and work procedures to improve quality, productivity or work safety.

Job Requirements

 Minimum of two/three years experience in handling network and server support.
 Strong experience in Routing & Switching
 Understand Concepts Security Network
 Has CCNA certification or any equivalent is a plus
 Experience in Virtualization is a plus
 Minimum two years experiences working in multinational company
 Strong communication in English
 Strong problem solving skills
 Excellent hands-on experience in Cisco/HP LAN/WAN routing/switching implementation and troubleshooting skills with various routing and network protocols
 Strong knowledge in any firewall devices, Cisco/HP Switch, Cisco wireless network, any server devices and virtualization
 Enthusiastic and willing to learn in a fluid and fast-paced environment
 Has a passion for technology and wants to make a difference with technology solutions
 Good interpersonal and communication skills to interact effectively with local and regional team

Goodyear is an Equal Employment Opportunity and Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to that individual's race, color, religion or creed, national origin or ancestry, sex (including pregnancy), sexual orientation, gender identity, age, physical or mental disability, ethnicity, citizenship, or any other characteristic protected by law.

Goodyear is one of the world’s largest tire companies. It employs about 74,000 people and manufactures its products in 57 facilities in 23 countries around the world. Its two Innovation Centers in Akron, Ohio and Colmar-Berg, Luxembourg strive to develop state-of-the-art products and services that set the technology and performance standard for the industry. For more information about Goodyear and its products, go to www.goodyear.com/corporate"
