id,title,job_url,company,company_link,location,published_at,number_of_applicants_applied,employment_duration,work_location_type,work_experience_level,company_type,about_the_job
3769291804,"Senior Data Engineer (Data team) (Bangkok based, relocation provided)",htthttps://www.linkedin.com/jobs/view/3769291804,Agoda,https://www.linkedin.com/company/agoda/life," ",1 week ago,3,,Full-time,,"5,001-10,000 employees · Software Development","About Agoda 

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

About Agoda

Agoda is an online travel booking platform for accommodation, flights, and more. We build and deploy cutting edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 4,000+ talents coming from 90+ different nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enabling our customers to experience the world

Get to Know Our Team

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.

Why Agoda Data Applications Team?

Our Data Engineering teams are at the intersection of business analytics, data warehousing and software engineering. Our job involves dealing with distributed systems, stream processing, computation and data governance at tens of PB Scale.

We focus on software engineering related to data replication, storage, centralized computation, and Data API’s. By providing our users with data products/tools, shared frameworks and data services, we enable our company to validate strategic decisions, make smarter choices, and react to the fast-changing world.

We are a small but passionate team with people from different nationalities working together on a single goal.

In this Role, you will get to

Lead the team technically in improving scalability, stability, accuracy, speed and efficiency of our existing Data systems
Build, administer and scale data processing pipelines
Be comfortable navigating the following technology stack: Scala, Spark, java, Golang, Python3, scripting (Bash/Python), Hadoop, SQL, S3 etc
Improve scalability, stability, accuracy, speed and efficiency of our existing data systems
Design, build, test and deploy new libraries, frameworks or full systems for our core systems while keeping to the highest standards of testing and code quality
Work with experienced engineers and product owners to identify and build tools to automate many large-scale data management / analysis tasks 

What You’ll Need To Succeed

Bachelor’s degree in Computer Science /Information Systems/Engineering/related field
5+ years of experience in Data engineering
Good experience in Apache Spark
Expert level understanding of JVM and either Java or Scala
Experience debugging and reasoning about production issues is desirable
A good understanding of data architecture principles preferred
Any other experience with Big Data technologies / tools
SQL experience
Analytical problem-solving capabilities & experience
Systems administration skills in Linux

It’s great if you have

Good understanding of Hadoop ecosystems
Experience working with Open-source products
Python/Shell scripting skills
Working in an agile environment using test driven methodologies

#telaviv #jerusalem #IT #ENG #4 #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #budapest #bali #dublin #telaviv #milan #rome #venice #florence #naples #turin #palermo #bologna #osaka #malta #amsterdam #oslo #warsaw #krakow #alrayyan #riyadh #jeddah #mecca #medina #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #london #manchester #edinburgh #hcmc #hanoi #lodz #wroclaw #poznan #katowice #rio #salvador #newdelhi #bangalore #bandung #yokohama #nagoya #okinawa #fukuoka #jerusalem #IT #4 #bangalore #delhi #hyderabad #pune #singapore #beijing #shanghai #shenzhen #tokyo #seoul #hongkong #taipei #kualalumpur #jakarta #hochiminh #hochiminhcity #manila #instanbul #makati #dubai #riyadh #gurgaon #noida

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
3748567960,Senior Software Engineer - Data Platform,htthttps://www.linkedin.com/jobs/view/3748567960,Gojek,https://www.linkedin.com/company/gojek/life," "," ",68,,On-site,,"1,001-5,000 employees · Technology, Information and Internet","About The Role

As Gojek is undergoing exponential growth, our data has followed the same growth curve. Thus, as an integral member of the Data Platform team, you'll be at the epicenter of one of Southeast Asia's most coveted companies, and get to witness and solve the challenges that come with rapid scaling.

This role is for you if you are passionate about Data engineering and have expertise in building data batching and streaming pipelines. In this role, you will be required to build robust data engineering products and infrastructure that help the business in achieving its objectives through a data-driven approach. In order to succeed in this role, you should have a product mindset along with a strong vision of building a massively scalable data engineering platform.

What You Will Do

Code, Design, prototype, perform reviews and consult in the process of building highly scalable, reliable, and fault-tolerant systems
Build and manage the data streaming platform to process and analyze a large volume of messages in real-time
Containerization and deployment of microservices on Kubernetes
Design and deploy the data engineering applications on Google Cloud Platform
Auto scaling and monitoring performance of the streaming Infrastructure and applications by using Prometheus and Grafana or similar tools
Collaborate with the team to ensure that the service level objectives and agreements are achieved
Communicate and collaborate effectively with product, data science teams
Continue to stay abreast of the latest technologies in Event processing and Big Data space to inform/suggest new technologies and best practices to trial

What You Will Need

At least 2 years of data engineering experience with an overall 4+ years of software engineering experience
Experience with containerization, including Docker and Kubernetes
DevOps experience in implementing large-scale data stacks using Gitlab and Docker
Must have hands-on experience using any of the cloud platforms (AWS, GCP, Azure), with thorough knowledge of cloud concepts
Experience in building real-time streaming applications using Flink/Spark
Demonstrated ability to take initiative and accountability for achieving results
Strong interpersonal and communication skills
Passion for learning new things and solving complex engineering blockers

About The Team

Given the nature of Gojek business, the need for streaming solution to combat multiple problems across the company keeps on increasing. Our streaming pod within the Data Engineering team takes care of solving complex problems which need near real-time solutions. This is done by a team stationed across India, Singapore & Indonesia. We are responsible for running hundreds of instances to deploy our products. These products apart from being open-sourced solve multiple problems like integration with Kafka, data aggregation, feature engineering, and much more.

We are seeking enthusiastic individuals who thrive in a fun-loving culture, where laughter and enjoyment are an integral part of our everyday work environment. At our company, we believe that a happy team is a productive team, and we foster a culture that promotes creativity, collaboration, and a sense of adventure.

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, e-commerce, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek, Tokopedia and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

About Tokopedia

Tokopedia is an Indonesian technology company with a mission to democratize commerce through technology. It has been a driving force behind Indonesia's digital development since its foundation in 2009, with more than 99% of districts and empowered around 12 million merchants listed nationwide. With Nakama ranging all across Indonesia, Tokopedia aims to simplify the lives of many to #FindYourPurpose together.

GoTo and its business units, including Gojek, Tokopedia, GoToFinancial and GoToLogistics (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels."
3772901875,"Lead Software Architect, Trilogy (Remote) - $200,000/year USD",htthttps://www.linkedin.com/jobs/view/3772901875,Crossover ,https://www.linkedin.com/company/crossover/life," ",,13,,Remote,,"5,001-10,000 employees · IT Services and IT Consulting","Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?

Are you a seasoned software engineer with a deep interest in AI? Trilogy is on the lookout for exceptional engineers to lead the charge in adopting generative AI tools both in our development process and into our products.

Join us to work on our exciting product portfolio:

TeachTap: Bringing historical figures to life using AI, offering an engaging, TikTok-like learning experience to make learning more relevant and fun.
Educational Content Generation: Utilizing the latest in generative AI combined with comprehensive learning materials to create captivating content.
TeachTower: A game-based motivation system inspired by popular games like Roblox and Minecraft, designed to make learning irresistibly fun.
Coachbot: A learning copilot that integrates with existing apps, guiding learning paths, recommending next steps, and rewarding daily progress.
Data-driven Sales: A sales platform that leverages AI to provide real-time guidance to agents during calls, create personalized renewal plans, and quality control sales calls.
Crossover: An AI-powered hiring platform that sifts through millions of applicants annually to find the top 1% of global talent.

Your role will focus on integrating AI into engineering practices, using AI tools to increase efficiency and solve engineering tasks like coding and testing. Based on the obtained results, you will derive recipes and playbooks to be adopted by the broader engineering team. Maintaining high-quality standards in our codebases while ensuring high leverage of AI tools across our engineering teams will be a key part of your work.

You will be an integral part of our existing engineering team, working collaboratively on our suite of products to deeply understand our environment and needs. You will have the freedom to propose and experiment with new tools and then will leverage the insights and experiences obtained to evolve our processes, advocate for new tool adoption, or even spearhead the creation of small tools, bots, and frameworks to enhance our technical setup.

We seek candidates with a strong background in software engineering and a capacity for adapting to new technologies. Moreover, an interest in the latest generative AI developments and a drive for innovation are crucial. While our primary tech stack is AWS Serverless with TypeScript, we're looking for versatile engineers who can excel in a variety of technical environments and challenges.

What You Will Be Doing

Developing fully functional features, using AI tools to expedite delivery and enhance quality.
Performing experiments with AI to enhance engineering processes, including decomposition, solution design, code generation, and troubleshooting.
Documenting best practices and techniques in guides that enable others to harness the power of generative AI effectively.

What You Won’t Be Doing

Building new AI models from scratch; instead, your focus will be on leveraging and fine-tuning existing models to maximize efficiency.
Being confined to outdated technologies; we encourage an environment that thrives on dynamic tech stacks, fostering continuous innovation.

Lead Software Architect Key Responsibilities

Drive transformative change by establishing a framework that seamlessly integrates generative AI, significantly amplifying engineering productivity.

Basic Requirements

Minimum 5 years of experience in professional software development.
Minimum 3 years either as a lead engineer reviewing the work of other engineers or as an architect making important technical decisions.
Excited to use and explore new generative AI tools for software engineering tasks on a day-to-day basis

About Trilogy

Hundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.

There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!

Working with Crossover

This is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.

What to expect next:

You will receive an email with a link to start your self-paced, online job application.
Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.

Important! If you do not receive an email from us:

First, emails may take up to 15 minutes to send, refresh and check again.
Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.
Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.
If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.

Crossover Job Code: LJ-5106-ID-Medan-LeadSoftwareAr"
3611210009,Expert Back End Engineer (Supply Chain) - Sea Labs,htthttps://www.linkedin.com/jobs/view/3611210009,Shopee,https://www.linkedin.com/company/shopee/life," "," ",439,,On-site,,"5,001-10,000 employees · Technology, Information and Internet","About The Team

As a Back End Engineer, you will work with some of the most talented minds in the world, collaborating with fellow Developers, Product Managers, User Experience Designers and Operation Engineers to build user-centric, business-critical functionalities that delight both internal businesses and external end-users.

Job Description

 Responsible for the target dismantling and team management of the logistics team
 Responsible for the formulation and optimization of the team's R&D process, and cooperate with the SZ(China) R&D team to continuously improve delivery capabilities and delivery quality
 Responsible for the construction of the background structure and system upgrade of the logistics related business
 Lead the demand analysis of key projects, the design and implementation of technical solutions, and actively promote the launch
 Responsible for the daily operation and maintenance of related systems to ensure the stability and reliability of the system
 Participate in the company's promotional activities, responsible for the dependency analysis, resource evaluation, and emergency plan design of related systems

Requirements

 Bachelor degree or above in computer-related majors, more than 6 years of relevant work experience, familiar with logistics business or business gateway is preferred;
 More than 2 years of team management experience, experience in cross-regional management and cooperation is preferred;
 Good product awareness, focus on data, and take product effect as an important driving factor for work;
 Proficiency in Go language, solid programming ability in linux environment, and understanding of linux operating mechanism and principles;
 Familiar with the application and optimization ideas of commonly used relational databases such as SQL and MySQL, familiar with mainstream NoSQL technologies and applications such as Redis, ES, HBase, and those with large-scale system design and development experience are preferred;
 Familiar with multi-threading, network programming, distributed architecture, cache, message mechanism and other technologies, familiar with the architecture of common systems, and have certain experience in system tuning;
 Experience in massive data processing and large-scale distributed system design and development is preferred;
 Optimistic and positive, serious and responsible, strong executive ability, strong sense of responsibility, good communication skills and teamwork skills."
3762072924,Web Back-End Developer,htthttps://www.linkedin.com/jobs/view/3762072924,Turing,https://www.linkedin.com/company/turingcom/life," ",3 weeks ago,2,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting","Join a well-established company, renowned for its dedication to technological excellence, as a Web Back-End Developer. Your role will involve crafting and maintaining server-side web application logic. The company is committed to addressing complex business challenges with a creative blend of technology. Join this innovative team and make a lasting impact in the digital world.

Job Responsibilities:

Develop and maintain web applications using JUnit, Java, and Jenkins
Collaborate with front-end developers to seamlessly integrate user-facing elements with server-side logic
Create code that is reusable, testable, and efficient
Implement cutting-edge data storage solutions
Ensure top-notch performance, quality, and responsiveness of applications
Identify and resolve bottlenecks and bugs, delivering effective solutions
Focus on maintaining code quality, organization, and automation

Job Requirements:

Bachelor’s/Master’s degree in Engineering, Computer Science, or equivalent
A minimum of 6-7 years of experience in the field of Web Back-End
At least 1+ year/s of experience with JUnit, Java, and Jenkins
Strong understanding of the web development cycle, programming techniques, and tools
Strong emphasis on efficiency, user experience, and process improvement
Outstanding project and time management skills
Exceptional problem-solving and communication skills
Must be fluent in English and possess outstanding communication skills"
3756442762,Web Back-End Developer,htthttps://www.linkedin.com/jobs/view/3756442762,Turing,https://www.linkedin.com/company/turingcom/life," ",1 month ago,4,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting","A Silicon Valley-based company, renowned for its innovative digital solutions, is seeking a Web Back-End Developer to facilitate the seamless exchange of data between the server and users. This role is vital in delivering inventive solutions to complex challenges and contributing to the company's growth in the digital landscape. Join a dynamic team and thrive in a fast-paced, rewarding environment.

Key Responsibilities

Develop and maintain server-side logic, ensuring high performance and responsiveness to front-end requests
Collaborate closely with front-end developers to harmonize user-facing elements with server-side logic
Implement robust security and data protection measures to safeguard user information
Design and implement data storage solutions, optimizing data handling
Work closely with the team to identify and resolve performance and scalability issues
Stay updated with emerging technologies and apply relevant updates into the existing platform

Qualifications

Bachelor’s/Master’s degree in Engineering, Computer Science, or equivalent experience
A minimum of 3-5 years of overall web development experience
At least 2+ years of hands-on experience in Go programming language
Profound understanding of the web development cycle and a wide range of programming techniques and tools
Proficiency in code versioning tools, with a strong grasp of Git
Exceptional problem-solving skills and the ability to tackle complex development tasks
Excellent English communication skills and the capacity to excel in a team environment"
3765782453,Web Backend Developer,htthttps://www.linkedin.com/jobs/view/3765782453,Turing,https://www.linkedin.com/company/turingcom/life," ",1 week ago,4,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting","Job Description:

A fast-expanding company, spearheading technological advancements, is in search of a Web Back-End Developer to oversee the exchange of data between servers and users. This company is renowned for its use of cutting-edge technology to drive industry growth and success. Join this dynamic and forward-thinking team for the opportunity to create a tangible impact.

Job Responsibilities:

Develop and maintain server-side logic to ensure high performance and responsiveness to front-end requests.
Collaborate closely with front-end developers to seamlessly integrate user-facing elements with server-side logic.
Implement robust security and data protection measures.
Design and deploy data storage solutions using NoSQL databases.
Efficiently manage and optimize applications for maximum speed and scalability.
Leverage Kubernetes for automated deployment, scaling, and containerized application management.

Job Requirements:

Bachelor’s/Master’s degree in Engineering, Computer Science, or equivalent experience.
A minimum of 6 years of experience as a Web Back-End Developer.
Proficiency in Java with at least 1+ year of experience.
Minimum of 1+ year of experience with Kubernetes and NoSQL databases.
Strong understanding of Git and code versioning tools.
Excellent problem-solving skills and meticulous attention to detail.
Fluent in English with outstanding communication skills."
3765780646,Web Backend Developer,htthttps://www.linkedin.com/jobs/view/3765780646,Turing,https://www.linkedin.com/company/turingcom/life," ",2 weeks ago,0,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting","Job Description:

A pioneering Silicon Valley-based company, known for its innovative approach and unwavering commitment to excellence, is seeking a Web Back-End Developer. With a track record of consistently pushing the boundaries of technology and setting new industry standards, this company offers a fantastic opportunity for seasoned professionals looking to contribute to its ongoing success and growth.

As a Web Back-End Developer, your role involves the development and maintenance of robust back-end systems. You'll collaborate with a team of skilled professionals to debug, test, and troubleshoot multiple applications. This position is ideal for dynamic individuals eager to experiment, iterate, and create cutting-edge solutions from scratch.

Job Responsibilities:

Develop and maintain robust back-end systems using Java, Kubernetes, and Redis.
Debug, test, and troubleshoot multiple applications to ensure optimal performance.
Collaborate with cross-functional teams to deliver high-quality software solutions.
Stay informed about the latest industry trends and technologies to keep the company at the forefront.
Contribute to the continuous improvement of development processes and practices.
Ensure the scalability and efficiency of applications.

Job Requirements:

Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience).
A minimum of 5+ years of overall experience in a similar role.
At least 5 years of experience with Java, Kubernetes, and Redis.
Proven experience in developing and maintaining robust back-end systems.
Strong understanding of the software development life cycle (SDLC) and agile methodologies.
Excellent problem-solving skills and meticulous attention to detail.
Fluent in English with strong communication skills."
3758403161,Web Back-End Developer,htthttps://www.linkedin.com/jobs/view/3758403161,Turing,https://www.linkedin.com/company/turingcom/life," ",3 weeks ago,0,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting","A Silicon Valley-based company is in need of a Web Back-End Developer to manage the interchange of data between the server and users. At the forefront of innovation, this company uses cutting-edge technology to foster industry growth and success. Join a forward-thinking team where you can truly make a difference.

Job Responsibilities

Develop and maintain server-side logic to ensure high performance and responsiveness to front-end requests
Collaborate closely with front-end developers to seamlessly integrate user-facing elements with server-side logic
Implement stringent security and data protection measures
Craft and deploy data storage solutions using NoSQL databases
Efficiently manage and optimize applications for maximum speed and scalability
Leverage Kubernetes to automate deployment, scaling, and containerized application management

Job Requirements

Bachelor’s/Master’s degree in Engineering, Computer Science, or equivalent experience
A minimum of 6 years of experience as a Web Back-End Developer
Proficiency in Java with at least 6 years of experience
Minimum of 5 years of experience with Kubernetes
Minimum of 5 years of experience with NoSQL databases
Strong understanding of Git and code versioning tools
Excellent problem-solving skills and meticulous attention to detail
Fluent in English with outstanding communication skills"
3762072919,Web Back-End Developer,htthttps://www.linkedin.com/jobs/view/3762072919,Turing,https://www.linkedin.com/company/turingcom/life," ",3 weeks ago,1,,Remote,,"1,001-5,000 employees · IT Services and IT Consulting","Join a NASDAQ-listed technology company celebrated for its innovative mindset and unwavering dedication to delivering cutting-edge solutions. They're in pursuit of a Web Back-End Developer to become an integral part of our U.S.-based enterprise. As a pioneering force in the tech industry, they consistently push boundaries and set new standards. In this role, you will play a pivotal part in developing and maintaining various applications, significantly contributing to our company's ongoing success and growth.

The Web Back-End Developer will be responsible for crafting and implementing efficient server-side logic to ensure high performance and responsiveness. Collaboration with front-end developers is key to seamlessly integrating user-facing elements into the application, making a strong understanding of front-end technologies essential.

Job Responsibilities:

Create and implement efficient server-side logic to ensure high performance and responsiveness.
Collaborate closely with front-end developers to seamlessly integrate user-facing elements.
Continuously optimize the application for maximum speed and scalability.
Implement stringent security measures and data protection.
Design and manage advanced data storage solutions.
Stay updated on industry trends and emerging technologies to maintain cutting-edge applications.

Job Requirements:

Bachelor’s/Master’s degree in Engineering, Computer Science, or equivalent experience.
A minimum of 11 years of overall web development experience.
Minimum 1+ years of experience with GraphQL, React, and Spring Boot.
Strong understanding of Git and version control tools.
Familiarity with continuous integration practices.
Exceptional problem-solving skills and meticulous attention to detail.
Proficiency in English with strong communication skills."
