id,title,job_url,company,company_link,location,published_at,number_of_applicants_applied,employment_duration,work_location_type,work_experience_level,company_type,about_the_job
3784556835,Graphic Designer | Fashion Brand,htthttps://www.linkedin.com/jobs/view/3784556835,Wear Rame,https://www.linkedin.com/company/wear-rame/life," ",2 days ago,105,,On-site,,1-10 employees,"Company Description
Wear Rame is a women-led fashion brand that promotes self-love and female empowerment through clothing. We offer high-quality pieces that cater to diverse bodies and styles. Our mission is to create an inclusive fashion community, where every woman feels confident and beautiful. With Wear Rame, you can find fashion that not only looks great but makes you feel great too. Join us as we celebrate womanhood and individuality.

Role Description
This is a full-time on-site role for a Graphic Designer | Fashion Brand at Wear Rame located in Denpasar. As the Graphic Designer | Fashion Brand, you will be responsible for creating visually compelling and brand-specific materials, such as website graphics, marketing essentials, email newsletters, social media graphics, in-store materials, and in-product packaging. You will report to the Creative Director and work closely with the Creative and Merchandising teams to ensure consistent and engaging design across all channels. This is a fast-paced and collaborative role that requires top-notch design skills and attention to detail.

Qualifications
Bachelor's degree in Graphic Design, or a related field
At least 2 years of professional experience in Graphic Design for fashion, lifestyle, or beauty brands
Proficiency in Adobe Creative Suite, and strong skills in graphic design, typography, layout, and color theory
Experience with photography and photo editing as well as video editing
Understanding of brand identity and visual communication
Excellent communication and collaboration skills, with ability to take and give feedback
Ability to manage multiple projects and deadlines in a fast-paced environment
Passion for fashion and self-expression"
3776687168,Graphic Designer,htthttps://www.linkedin.com/jobs/view/3776687168,Sheraton Hotels & Resorts,https://www.linkedin.com/company/sheraton/life," ",1 week ago,527,,On-site,,"1,001-5,000 employees · Hospitality","Job Number 23214012

Job Category Sales & Marketing

Location Sheraton Jakarta Soekarno Hatta Airport, Kawasan Bandara Soekarno-Hatta, Jl. Tol Prof. Sedyatmo No.KM 02, Pajang, Kec. Benda, Kota Tangerang, Banten, Indonesia VIEW ON MAP

Schedule Full-Time

Located Remotely? N

Relocation? N

Position Type Non-Management

Position Summary

Designs and produces marketing materials including, but not limited to, advertisements, collateral, signage, flash pieces, electronic brochures and presentations that reflect the brand’s image and style in order to drive hotel revenue. Partners with marketing managers and related operational departments as part of a project team providing design and conceptualization solutions pertaining to deliverables. Maintains familiarity with customer demographics and develops an appropriate look and feel for all promotion and event related collateral. Monitors the progress of all projects, including the maintenance of project files and archives, and provides continuous communication to the Marketing and/or project team regarding ongoing project and status updates. Executes various aspects of production including, printing, scanning, digital retouching, image editing, special effects, and file manipulation and layout.

Follow all company policies and procedures; ensure uniform and personal appearance are clean and professional; maintain confidentiality of proprietary information; protect company assets. Welcome and acknowledge all guests according to company standards; anticipate and address guests’ service needs; thank guests with genuine appreciation. Speak with others using clear and professional language; prepare and review written documents accurately and completely; answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others; support team to reach common goals; listen and respond appropriately to the concerns of other employees. Comply with quality assurance expectations and standards. Move, lift, carry, push, pull, and place objects weighing less than or equal to 10 pounds without assistance; stand, sit, or walk for an extended period of time. Perform other reasonable job duties as requested by Supervisors.

Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.

When you join the Sheraton family, you become a member of its global community. We’ve been a place to gather and connect since 1937. At Sheraton, associates create a sense of belonging in more than 400 communities around the world. We invite, we welcome, and we connect guests through engaging experiences and thoughtful service. If you’re a team player who is excited to deliver a meaningful guest experience, we encourage you to explore your next career opportunity with Sheraton. Join us on our mission to be ‘The World’s Gathering Place’. In joining Sheraton Hotels & Resorts, you join a portfolio of brands with Marriott International. Be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you."
3782338646,Graphic Designer,htthttps://www.linkedin.com/jobs/view/3782338646,Hilton,https://www.linkedin.com/company/hilton/life," ",,494,,On-site,,"10,001+ employees · Hospitality","With thousands of hotels in over 100 countries and territories, Hilton offers countless opportunities to delight. From an open door to a welcoming smile and an exceptional experience, we offer the millions of travellers who stay with us every year a welcome they will never forget. In addition to our flagship brand, Hilton Hotels & Resorts, the family of brands includes Waldorf Astoria, LXR, Conrad, Canopy, Curio Collection, DoubleTree, Hilton Garden Inn, Hampton and many others.

If you appreciate the impact global travel can have on the world, you may be just the person we are looking for to work as a Hilton Team Member. Because it’s with Hilton where we never forget the reason we're here: to delight our guests, Team Members, and owners alike.

The Graphic Designer handles promotional videos (pictures, videos, etc.) required by various departments of the hotel and supervises production related to design. This role is responsible for the production of posters, promotional videos, printed materials and other products related to design, ensuring that the products meet the group's design standards, advertising, a deep understanding of the corporate philosophy and culture.

What will I be doing?

As the Graphic Designer, you will be responsible for performing the following tasks to the highest standards:

 Create and implement hotel promotional materials, merchandising, theme decorations and other project design concepts based on assignment specifications.
 Design all kinds of photos that can be used for printing and production.
 Proficient with desktop printing systems.
 Design and produce logos, banquet posters, banners, background panels and decorations.
 Receive group standards and ensure that all hotel design works such as hotel brand, colour, specifications and group standards are consistent.
 Ensure that jobs are scheduled properly, and time management is exercised for art section to meet set deadlines.
 Create a database of designs, photography, books, references, and standard colours for reference.
 Ensure the normal operation and maintenance of printing systems.
 Plan the purchase of art supplies and paper inventory, monitoring paper usage.
 Maintain books and magazine pictures in design file systems.
 Manage the hotel image database including official hotel photos and event photos for hotel promotion.
 Learn and keep updated on creative trends and related information in design work.
 Keep and economize on all kinds of art tools, materials and equipment.
 Carry out any other reasonable duties and responsibilities as assigned.
 The Management reserves the right to make changes to this job description at its sole discretion and without advance notice.


What are we looking for?

A Graphic Designer serving Hilton Brands is always working on behalf of our Guests and working with other Team Members. To successfully fill this role, you should maintain the attitude, behaviours, skills, and values that follow:

 Hospitality: We are passionate about delivering exceptional Guest experiences.
 Integrity: We do the right thing all the time.
 Leadership: We are leaders in our industry and in our Communities.
 Teamwork: We are team players in everything we do.
 Ownership: We are owners of our actions and decisions.
 Now: We operate with a sense of urgency and discipline.
 Bachelor’s degree / Associate degree in graphic design or related field.
 3 - 5 years of relevant working experience.
 Knowledge of printing technology.
 Master hand-drawn designs.
 Rich knowledge of design and art.
 Proficient in Microsoft Office software, computer graphic design, photo processing, printing and editing software.
 Strong knowledge of graphic design and online marketing.
 Strong time management skills and able to multitask.


What will it be like to work for Hilton? 

Hilton is the leading global hospitality company, spanning the lodging sector from luxurious full-service hotels and resorts to extended-stay suites and mid-priced hotels. For nearly a century, Hilton has offered business and leisure travellers the finest in accommodations, service, amenities and value. Hilton is dedicated to continuing its tradition of providing exceptional guest experiences across its global brands. Our vision to fill the earth with the light and warmth of hospitality unites us as a team to create remarkable hospitality experiences around the world every day. And, our amazing Team Members are at the heart of it all!

Work Locations

DoubleTree by Hilton Jakarta Bintaro Jaya Exchange

Schedule

Full-time

Brand

Doubletree by Hilton

Job

Sales and Marketing"
3770106122,Graphic Designer,htthttps://www.linkedin.com/jobs/view/3770106122,McEasy,https://www.linkedin.com/company/mceasy/life," ",2 weeks ago,502,,On-site,,"201-500 employees · Technology, Information and Internet","McEasy, Indonesia's leading web and mobile logistic system, is looking for a Graphic Designer to join our ever growing team. If you are a keen learner, self-driven, and looking to be a part of a team that is passionate with helping each other, we want to hear from you.

The ideal candidate will have strong creative skills and a portfolio of work which demonstrates their passion for illustrative design and typography. This candidate will have experiences in working with numerous different design platforms such as digital and print forms.

Qualification : 
Bachelor's degree, applicants, including fresh graduates with 2 years of experience in the field, are encouraged to apply
Proficiency in designing effective visual communication
Strong command of Graphic Design tools for both digital and offline campaign activities.
Creative aptitude for expressing ideas that contribute to brand campaigns and promotions.
Advantageous to have experience in designing website landing pages.
Willingness to work in Surabaya.

Job Responsibilities :
Develop graphic designs for all company promotional needs.
Take charge of the company's material, seminar, and event design requirements.
Create visuals for the company's website and online campaign initiatives.
Design presentation decks as needed.
Collaborate with other creative teams, such as copywriters and videographers, to generate compelling content and promotional materials that enhance campaign success.
Work closely with the agency, providing information and briefs regarding design style, format, and established timelines.

To apply, please attach your portfolio or provide a link to showcase your previous work. We look forward to reviewing your creative contributions!"
3785353541,Junior Graphic Designer,htthttps://www.linkedin.com/jobs/view/3785353541,GreenTomatoMedia,https://www.linkedin.com/company/greentomatomedia/life," ",1 day ago,270,,Remote,,"51-200 employees · Technology, Information and Internet","Are you a design enthusiast, wired to create and thrive in the world of pixels and aesthetics? Do you dream for the thrill of transforming ideas into digital visual wonders? If you're nodding along and your portfolio is bursting with creativity, we want you on our team!

We're on the lookout for a talented Junior Graphic Designer who will help define and enhance the art aesthetics of our Company - crafting visually stunning and engaging websites and Youtube channels.

Who are we?

We're a diverse team of creative professionals from 20 different countries skilled in creating and developing a wide array of digital portfolios. Including websites, digital software, engaging videos and innovative applications. Unlike all the traditional digital marketing agencies, we don’t work with clients, which means we develop our own products

The Role

What you get to do?

Mission - Our Junior Graphic Designer should possess great technical skills and a keen eye for aesthetics. With the thrilling mission of collaborating with our brand's visual identity and creating captivating designs for our Websites and YouTube platforms, with a primary focus on the Igaming industry, specifically the Online Casino niche.

Create eye-catching graphics for website layouts, YouTube channels, and other digital visual assets that leave a lasting impression.
Team up closely with the Head of Design, where innovation and creativity converge to bring visions to life!
Collaborate seamlessly with our YouTube and web development teams to craft impactful digital assets—think banners, icons, thumbnails, and more!
Shape and uphold the visual brand identity across a spectrum of projects, infusing them with consistency and flair.
Stay updated on industry trends to ensure designs are current and cutting-edge
Fine-tune designs based on valuable feedback, ensuring they shine brighter than ever!

Ideal Profile

About You

Proven ability to deliver high-quality designs (Portfolio required). 
1-2 years of proven graphic design experience. 
Adaptability across various styles, themes, and projects. 
Strong understanding of design principles, processes, and aesthetics. 
Proficiency in video editing such as intro, outros, transitions, and character animation 
Effective communication skills.
Bonus points for SEO website experience. 
Previous design work for online casino themes or Igaming is a plus. 

What’s in it for you?

Work Where You're Most Comfortable: Fully Remote Flexibility!

Enjoy Your Well-Deserved Breaks: Generous Holiday Time

Family matters : Take Minimum 2 Months of Parental Leave

Team Fun Unleashed: Welcome Dinners, Friday Cheers, and Sports Galore

Your Growth Story: Build Your Career Path with Us: Every January, we reassess salaries based on your performance and commitment, valuing dedication and fostering growth.

Safety First: Insurance Coverage to all employees once the three month probationary period has been successfully completed.

Your Worth, Your Pay: Salary Range that Respects Your Profile, Experience and Location.

Hours: 35h/week (9am-6pm with 2 hours of lunch break). At least 4 hours in common with your lead

Recruitment process

 Screening with portfolio check: If you have been selected amongst other candidates you will receive an email with an invitation link for your initial interview.

 HR interview: Interview will be conducted by Zee (Recruitment Specialist), The meeting will last between 30 mins. - 1 hour and will cover your previous experiences and the reasons why you want to join the company

 Design test: We will gauge your skills by translating examples to see if your style matches what we are looking for.

 Final interview: You will meet the Head of Design for the final interview. The meeting will last between 30 mins. - 1 hour.

What's on Offer?

Great work culture
Great financial rewards
Flexible working options"
3688478995,Graphic Designer,htthttps://www.linkedin.com/jobs/view/3688478995,Avocado DAO,https://www.linkedin.com/company/avocadodao/life," "," ",1,,Remote,,51-200 employees · Computer Games,"COMPANY OVERVIEW
Avocado Guild is a metaverse gaming company that aims to make a real difference by empowering and educating people around the world on blockchain gaming technology.

We are focused on building a thriving global community of players who are passionate about gaming, decentralized finance & blockchain technology. Our Web3 Gaming community is one of the largest and most passionate in the world. Avocado Guild provides a transformational economic opportunity for our community members to participate and learn in Web3.

Established in July 2021, the business has grown rapidly. Initially focused exclusively on our scholarship program for Axie Infinity, the business is now extending its scholarship model to other games and increasing its rate of investment in new partnerships and NFT assets. Profitable from day 1 of its operation, Avocado Guild’s growth has been amplified by its successful Series A raise and the launch of the Avocado DAO with the AVG token auction. Our Investors and Advisors represent some of the leading figures in Web 3.0.

You can learn more about Avocado Guild from these sources:-

Website: https://avocadodao.io
Interview with one of our co-founders Brendan Wong and CEO introducing Avocado Guild: https://www.youtube.com/watch?v=oUKKN14GgSY

ROLES & RESPONSIBILITIES
From ideation to implementation, you will deep-dive into exploring visual executions, and communicate design directions, decisions, and rationale to the team
Responsible to work on design and creative briefs
Conceptualize visuals based on brief and ensure artworks are consistent with corporate brand look & feel for all visual communications across multiple channels, while proactively evolving the contents all the time.
Engage in adhoc creative tasks (ie. Graphic Assets, Banners, Mascot Design)
Amend final designs as required to obtain full approval

REQUIREMENTS:
At least 3 relevant years of experiences
Strong portfolio
Strong self-guided interest to learn about blockchain technology, game-fi and de-fi protocols.
Proficiency with Adobe Creative Cloud: Photoshop, Illustrator
Experienced in 3D Design is advantageous
Experienced in Motion design is advantageous
Strong taste for visual composition
Possess strong conceptual thinking, excellent in applied graphic ability to work in fast-paced environment with high attention to detail
Communication and presentation skills, high interpersonal skill
Quick learner with ‘Get it done’ attitude is highly desirable
Able to start immediately is highly desirable

WHY WORK FOR US
Be part of the journey to build one of the world’s earliest DAO from the ground up.
Great culture: highly professional and ambitious, yet informal, friendly, non-hierarchical, collaborative, and entrepreneurial.
Business is backed by top-tiered VC and Industry leaders such as Animoca Brands.
Work with the best talents in Crypto, highly experienced executive, and advisor teams.
Best place to learn crypto, and work with a high-performing team on the cutting edge of blockchain technology.

Please provide access to your portfolio when you apply."
3769242103,Graphic Designer,htthttps://www.linkedin.com/jobs/view/3769242103,Rocketindo,https://www.linkedin.com/company/rocketindo/life," ",2 weeks ago,1,,On-site,,"51-200 employees · Technology, Information and Internet","Monthly Salary
7.000.000 - 14.000.000

What will you do :
Create visual design for clients, including logo / brand identity / packaging / menu / flyer / social media / offline visuals / point of stand / website UI design, etc
Make creative video or photo concept
Make interesting content including visual & communication

What we looking for:
Creative is a must.
Experiences of studying / working abroad is a plus
Experiences of working in big creative agencies is a big plus.
Strong branding concept
Responsible for delivering result within the deadline
Able to use AI, PS, ID, PR, AE
Have skills in photography & videography

You will shine in this role:
Super creative
Passionate
Time management

What benefit that we will provide our star:
Positive working environment
Career path
BPJS Health & Employment
GYM
Incentive Program
Health Insurance
Personal Vacation
Extra Annual Leave
THR"
3773670626,Creative Designer,htthttps://www.linkedin.com/jobs/view/3773670626,Gojek,https://www.linkedin.com/company/gojek/life," ",2 weeks ago,1,,On-site,,"1,001-5,000 employees · Technology, Information and Internet","If you’re looking to be a part of a dynamic, highly-analytical team and an opportunity to dive deep into projects surrounding various campaigns that lead to user engagement and conversion, look no further. As a Creative Designer, you’ll execute a successful brand marketing campaign by combining user behavior and creative content. The role is about executing, and analyzing brand marketing creatives.

As a Creative Designer, you’ll be an instrumental cog in the Marketing wheel of Gojek. Based in Jakarta, Indonesia, you’ll execute our brand’s creative output that directly influences brand objective and key results. You’ll get a front row seat (and get your hands dirty) in executing brand campaigns, in-app & social media marketing creatives, marrying insights from user behaviors and trends with creative, relatable content. You’ll prioritize marketing creatives based on team objectives, and follow the team’s KPI that has been set.

What You Will Do

Creative ideation - Study design briefs and produce visual concepts to communicate ideas that inspire, inform and captivate consumers on campaign and content level
Graphic Design – maintain consistency in visual identity, tone & manner, across multiple channels. Make sure all creative output meets Gojek’s standard. Illustration skill is a plus.
Creative Production - KV creation, digital imaging, video editing, motion design, creating mockup, directing production session
Be Curious - Exploring data and actual consumer activity insights for social media & in-app creative needs
Active Learner - Design testing and experimenting across multiple channels and media to ensure a desired final output
Be a Teamplayer - Working closely with art directors, copywriters, and creative lead in order to produce final artwork
Working with multiple stakeholders - Communication skill in presenting and discussing ideas with different stakeholders from different teams

What You Will Need

At least 2 years of work experience in creative fields and proven graphic designer experience with strong portfolio of illustrations or other graphics
A creative design-thinking and problem-solving mindset that can work in increments and exponents.
Fluent in design software and technologies (such as illustrator, Photoshop, After Effect, Premiere Pro)
Excellent communication skills 
Adaptability: Ability to navigate, transform and embrace changes skillfully. Open to new challenges and are excited to explore them
Fluent in English (speaking & writing) is a plus
A keen eye on noticing new trends in design, social media, and content creation world

The Creative Brand Marketing team, part of the Central Marketing team, is a family ofbrand marketing strategists, brand activation, media performance, in-app marketing, and social media. We collaborate with various stakeholders and cross-functional teams within Gojek to gather insights, create key objectives, and plan, develop, and execute marketing campaigns. In particular, we generate attention-grabbing ideas that will entice our consumers. As an integral team within the Central Marketing, we also ensure all our efforts work to support Gojek’ Brand Marketing business objective.

Some of the past campaigns we’ve rolled out include Gojek x Uniqlo, multiple Ariel x GoSend projects, Petualangan Kuliner with Nex Carlos, Magdalena, Tanboy Kun, and Aldi Taher as our newer guest host, and many more! We’re currently working on a giveaway campaign with prizes that includes car, smartphone, PS5, gold, and many more!

As a team, we communicate predominantly offline or online through Slack and Gmeet - both for work related tasks and non-work related activities. We have Monday morning weekly discussion and curhat sessions and many dinner and karaoke sessions from time to time!

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, e-commerce, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek, Tokopedia and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

About Tokopedia

Tokopedia is an Indonesian technology company with a mission to democratize commerce through technology. It has been a driving force behind Indonesia's digital development since its foundation in 2009, with more than 99% of districts and empowered around 12 million merchants listed nationwide. With Nakama ranging all across Indonesia, Tokopedia aims to simplify the lives of many to #FindYourPurpose together.

GoTo and its business units, including Gojek, Tokopedia, GoToFinancial and GoToLogistics (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels."
3780341963,Graphic Designer,htthttps://www.linkedin.com/jobs/view/3780341963,TNP Group,https://www.linkedin.com/company/tnpgroup/life," ",1 week ago,781,,On-site,,201-500 employees · Retail,"The ideal candidate will have strong creative skills and a portfolio of work that demonstrates their passion for illustrative design and typography. 

Job Description :

Create and produce design banners for websites, social media, newsletter emails, products, and packaging.
Create visual elements such as logos, original images, and illustrations to help deliver a message.
Layouting, editing, and retouching photos that produce high-quality photos
Collaborate with other team members and provide constructive feedback on design projects.
Experience in creating packaging designs for consumer products is a plus

Qualifications :

Bachelor's degree in Art/Design/Creative Multimedia or equivalent
1 - 3 years of experience in graphic design
Fresh graduates or minimum working experience are welcome to apply
Interest in the mother and baby industry an e-commerce
Preferably Staff (non-management & non-supervisor) specialized in Arts/Creative/Graphics Design or equivalent
Able to operate Adobe Photoshop, Illustrator, Indesign, etc
Have layout skill & branding skill
Fast learner
Able to work under tight deadline
Attention to detail and good taste in the color chart
Portfolio of work and design
Candidate must be willing to be placed in Kelapa Gading"
3683304236,Graphic Designer,htthttps://www.linkedin.com/jobs/view/3683304236,Shopee,https://www.linkedin.com/company/shopee/life," "," ",7,,On-site,,"5,001-10,000 employees · Technology, Information and Internet","Job Description

Develop engaging design content that supports campaigns and evergreen products and messaging across channels
Create creative ideas/concepts and activation that bring to life campaign objectives, concepts and messaging across various platforms for 5, 3, and 1-star campaigns
Take a 360 approach to all concepts and creative content development
Ideate special projects with other creative team members

Requirements

Creative Professionals with 2-3 years of experience in technical skills in Adobe Photoshop and Illustrator.
Experience in Digital Imaging.
Familiarity with Social Media Design & Landing Page development.
High attention to detail and design aesthetics.
Able to work with a wide range of media.
Able to translate design briefs into a visual outcome.
Able to keep up with the fast-moving industry.
Good in teamwork and managing workload."
